buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason,holdDays,exitKind
2025-04-01,2025-04-02,301396.XSHE,宏景科技,接力低弱转2,-2.0000000000000018,181.89,0.0,62.85,2.31,高开弱转强 + 昨日连板 + 竞王达标,,,,False,False,"excluded by --exclude-modes: 接力低弱转2; Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=1/n20=2, 需 1/2/3)",1,max_dd_stop
2025-04-01,2025-04-03,603789.XSHG,*ST星农,方向低位低吸,8.115059221658205,365.23,151.12,0.0,-7.66,方向内低吸排名1 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=+6.33% / 10d avg=+1.36% (阈值 -9%/-5%),2,max_dd_stop
2025-04-01,2025-04-03,603690.XSHG,至纯科技,方向内绿盘低吸前3名,10.041442542379109,251.2,184.45,0.0,-5.67,方向内低吸排名2 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+9.29% / 10d avg=+7.74% (阈值 -7%/-5%),2,max_dd_stop
2025-04-03,2025-04-08,603072.XSHG,天和磁材,接力低弱转2,16.97676314716674,220.65,0.0,43.11,1.36,高开弱转强 + 昨日连板 + 竞王达标,,,,False,False,excluded by --exclude-modes: 接力低弱转2; Tier1 双窗口未一致: 5d avg=-2.70% / 10d avg=-1.19% (阈值 -4%/-2%),2,max_dd_stop
2025-04-03,2025-04-07,300844.XSHE,山水比德,接力低弱转2,-2.0000000000000018,245.04,0.0,23.24,1.61,高开弱转强 + 昨日连板 + 竞王达标,,,,False,False,excluded by --exclude-modes: 接力低弱转2; Tier1 双窗口未一致: 5d avg=-2.70% / 10d avg=-1.19% (阈值 -4%/-2%),1,max_dd_stop
2025-04-07,2025-04-08,002058.XSHE,*ST威尔,红断低吸,-2.0000000000000018,187.7,76.25999999999999,0.0,-9.82,红断 + 低吸有分 + 竞王达标,,,,False,False,Tier1 双窗口确认: 5d avg=-14.82%≤-4% AND 10d avg=-14.21%≤-2% (n=1/2),1,max_dd_stop
2025-04-07,2025-04-08,603188.XSHG,亚邦股份,红断低吸,-2.0000000000000018,264.31,185.07,0.0,-9.79,红断 + 低吸有分 + 竞王达标,,,,False,False,Tier1 双窗口确认: 5d avg=-14.82%≤-4% AND 10d avg=-14.21%≤-2% (n=1/2),1,max_dd_stop
2025-04-07,2025-04-08,300561.XSHE,*ST汇科,孕线低吸,-1.9999999999999907,494.93,1673.53,0.0,-17.39,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-08,600571.XSHG,信雅达,首红断低吸,-2.0000000000000018,255.63,397.10999999999996,0.0,-10.05,首红断 + 低吸有分 + 竞王达标,"N字低吸,孕线低吸",,,False,True,Tier1 双窗口未一致: 5d avg=+1.61% / 10d avg=+0.61% (阈值 -4%/-2%),1,max_dd_stop
2025-04-07,2025-04-08,002361.XSHE,神剑股份,N字低吸,-2.0000000000000018,217.75,67.89,0.0,-9.62,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,000753.XSHE,漳州发展,N字低吸,-2.0000000000000018,361.97,222.27,0.0,-10.0,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,301629.XSHE,矽电股份,N字低吸,-2.0000000000000018,316.68,533.82,0.0,-3.6,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,300485.XSHE,赛升药业,孕线低吸,-2.000000000000013,344.83,212.97,0.0,-5.93,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-08,603686.XSHG,福龙马,N字低吸,-2.0000000000000018,646.06,1276.89,0.0,-10.12,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,600580.XSHG,卧龙电驱,N字低吸,-2.000000000000013,208.42,65.1,0.0,-10.04,强方向 + N字半位 + 低吸有分,,,,True,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,002370.XSHE,亚太药业,孕线低吸,-2.0000000000000018,349.0,375.72,0.0,-8.38,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-08,603300.XSHG,海南华铁,孕线低吸,-2.000000000000013,210.69,138.57,0.0,-8.13,强方向 + 孕线 + 低吸分达标,,,,True,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-09,300611.XSHE,美力科技,N字低吸,6.490514206502485,202.27,313.41,0.0,-14.89,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),2,max_dd_stop
2025-04-07,2025-04-08,300534.XSHE,陇神戎发,N字低吸,-2.0000000000000018,230.64,79.98,0.0,-6.76,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,002655.XSHE,共达电声,N字低吸,-2.0000000000000018,319.67,480.81,0.0,-10.04,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,300707.XSHE,威唐工业,孕线低吸,-2.0000000000000018,244.5,121.83,0.0,-12.31,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-08,002206.XSHE,海利得,N字低吸,-2.0000000000000018,233.28,57.66,0.0,-7.31,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,600610.XSHG,中毅达,孕线低吸,-2.0000000000000018,286.32,289.22999999999996,0.0,-9.98,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-08,600202.XSHG,哈空调,N字低吸,-2.0000000000000018,235.75,62.31,0.0,-6.88,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,600128.XSHG,苏豪弘业,N字低吸,-1.9999999999999907,305.93,160.89,0.0,-10.05,强方向 + N字半位 + 低吸有分,孕线低吸,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-09,002734.XSHE,利民股份,孕线低吸,4.712328767123264,286.96,170.19,0.0,-7.34,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),2,max_dd_stop
2025-04-07,2025-04-08,001332.XSHE,锡装股份,N字低吸,-2.0000000000000018,221.69,120.9,0.0,-5.06,强方向 + N字半位 + 低吸有分,孕线低吸,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,600506.XSHG,统一股份,N字低吸,-2.0000000000000018,201.5,55.8,0.0,-9.05,强方向 + N字半位 + 低吸有分,,,,False,True,Tier1 双窗口未一致: 5d avg=+9.21% / 10d avg=+9.21% (阈值 -5%/-3%),1,max_dd_stop
2025-04-07,2025-04-08,002255.XSHE,海陆重工,孕线低吸,-2.0000000000000018,158.3,218.55,0.0,-10.0,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-08,301535.XSHE,浙江华远,孕线低吸,-1.9999999999999907,170.2,605.43,0.0,-8.23,强方向 + 孕线 + 低吸分达标,,,,False,False,Tier2 5d 单窗口保守: avg=-4.62%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-04-07,2025-04-08,603630.XSHG,拉芳家化,首红断低吸,-1.9999999999999907,135.69,15.81,0.0,-5.38,首红断 + 低吸有分 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=+1.61% / 10d avg=+0.61% (阈值 -4%/-2%),1,max_dd_stop
2025-04-09,2025-04-11,002631.XSHE,德尔未来,方向低位低吸,8.040983606557383,175.64,31.62,0.0,-5.24,方向内低吸排名3 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+6.77% / 10d avg=+6.48% (阈值 -6%/-4%),2,max_dd_stop
2025-04-10,2025-04-11,301156.XSHE,美农生物,红断低吸,-2.0000000000000018,475.99,1667.06,0.0,-15.49,红断 + 低吸有分 + 竞王达标,,,False,False,False,Tier1 双窗口确认: 5d avg=-8.91%≤-6% AND 10d avg=-10.88%≤-3% (n=2/3),1,max_dd_stop
2025-04-10,2025-04-11,002549.XSHE,凯美特气,绿断低吸,-2.0000000000000018,445.48,1432.2,0.0,-9.99,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,False,Tier2 10d 单窗口保守: avg=-5.95%≤-3% n=5 (5d n<1),1,max_dd_stop
2025-04-10,2025-04-14,301533.XSHE,威马农机,首红断低吸,6.582358520392018,286.99,695.64,0.0,-5.02,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-5.43% / 10d avg=-1.21% (阈值 -6%/-3%),2,max_dd_stop
2025-04-11,2025-04-14,002688.XSHE,金河生物,红断低吸,-2.0000000000000018,235.52,346.89,0.0,-4.29,红断 + 低吸有分 + 竞王达标,孕线低吸,,,False,False,Tier1 双窗口确认: 5d avg=-8.66%≤-4% AND 10d avg=-10.20%≤-2% (n=3/4),1,max_dd_stop
2025-04-14,2025-04-16,002094.XSHE,青岛金王,方向内绿盘低吸前3名,17.711048158640217,160.57,224.13000000000002,0.0,-4.59,方向内低吸排名1 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier3 20d 兜底正向 (avg=+7.18% > -2%),2,max_dd_stop
2025-04-15,2025-04-16,600753.XSHG,*ST海钦,方向低位低吸,-1.9999999999999907,254.71,33.48,0.0,-3.39,方向内低吸排名1 + 低位 + 竞王达标,方向内绿盘低吸前3名,,False,False,True,Tier1 双窗口未一致: 5d avg=+3.69% / 10d avg=+3.85% (阈值 -9%/-6%),1,max_dd_stop
2025-04-16,2025-04-17,000626.XSHE,远大控股,方向内绿盘低吸前3名,-2.0000000000000018,159.3,10.23,0.0,-2.69,方向内低吸排名1 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+14.87% / 10d avg=+9.91% (阈值 -7%/-5%),1,max_dd_stop
2025-04-18,2025-04-21,000668.XSHE,*ST荣控,方向低位低吸,-2.0000000000000018,385.63,0.0,0.0,0.0,方向内低吸排名1 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-5.68% / 10d avg=-0.99% (阈值 -7%/-4%),1,max_dd_stop
2025-04-21,2025-04-22,301509.XSHE,金凯生科,方向低位低吸,-1.9999999999999907,316.4,419.43,0.0,-7.74,方向内低吸排名2 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-6.30% / 10d avg=-2.97% (阈值 -5%/-3%),1,max_dd_stop
2025-04-22,2025-04-23,605287.XSHG,德才股份,全盘低位低吸,-2.0000000000000018,249.38,48.36,0.0,-5.16,低吸池前2 + 低位 + 竞王达标,,,,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)",1,max_dd_stop
2025-04-22,2025-04-23,300351.XSHE,永贵电器,方向低位低吸,-1.9999999999999907,201.62,11.16,0.0,-1.84,方向内低吸排名1 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=-4.72% / 10d avg=-2.62% (阈值 -9%/-6%),1,max_dd_stop
2025-04-22,2025-04-23,300296.XSHE,利亚德,方向低位低吸,-1.9999999999999907,162.99,5.58,0.0,-1.44,方向内低吸排名2 + 低位 + 竞王达标,,,,True,True,Tier1 双窗口未一致: 5d avg=-4.72% / 10d avg=-2.62% (阈值 -9%/-6%),1,max_dd_stop
2025-04-22,2025-04-24,300696.XSHE,爱乐达,方向低位低吸,1.964044943820209,312.16,93.0,0.0,-3.52,方向内低吸排名3 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=-4.72% / 10d avg=-2.62% (阈值 -9%/-6%),2,max_dd_stop
2025-04-23,2025-04-24,002583.XSHE,海能达,方向内绿盘低吸前3名,-2.0000000000000018,151.09,47.43,0.0,-3.05,方向内低吸排名1 + 绿断 + 低吸有分,,,,True,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-6.91% / 10d avg=+3.98% (阈值 -7%/-4%),1,max_dd_stop
2025-04-24,2025-04-25,002816.XSHE,*ST和科,方向低位低吸,-2.0000000000000018,426.17,0.0,58.76,3.49,方向内低吸排名3 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=-2.20% / 10d avg=-2.78% (阈值 -8%/-5%),1,max_dd_stop
2025-04-24,2025-04-28,002809.XSHE,红墙股份,方向内绿盘低吸前3名,26.741344195519346,217.15,560.7900000000001,0.0,-6.65,方向内低吸排名1 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-5.90% / 10d avg=+0.69% (阈值 -9%/-5%),2,max_dd_stop
2025-04-24,2025-04-28,301277.XSHE,新天地,方向低位低吸,2.1966693100713863,201.44,141.36,0.0,-1.41,方向内低吸排名2 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=-2.20% / 10d avg=-2.78% (阈值 -8%/-5%),2,max_dd_stop
2025-04-25,2025-04-28,000965.XSHE,天保基建,接力低弱转1,-2.0000000000000018,404.88,0.0,214.09,5.77,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=2, 需 1/2/3)",1,max_dd_stop
2025-04-25,2025-04-28,002857.XSHE,三晖电气,全盘低位低吸,-2.0000000000000018,258.53,121.83,0.0,-4.33,低吸池前2 + 低位 + 竞王达标,,,,False,True,Tier2 5d 单窗口正向 (avg=-3.04% > -7%),1,max_dd_stop
2025-04-25,2025-04-29,688692.XSHG,达梦数据,方向低位低吸,0.6504804756778837,252.89,0.0,0.0,5.54,方向内低吸排名2 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=-2.04% / 10d avg=-2.49% (阈值 -8%/-5%),2,max_dd_stop
2025-04-25,2025-04-28,002215.XSHE,诺普信,方向低位低吸,-1.9999999999999907,278.38,0.0,0.0,2.63,方向内低吸排名3 + 低位 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=-2.04% / 10d avg=-2.49% (阈值 -8%/-5%),1,max_dd_stop
2025-04-28,2025-04-29,300326.XSHE,ST凯利,方向低位低吸,-2.0000000000000018,323.04,580.26,0.0,-15.7,方向内低吸排名3 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-0.82% / 10d avg=-1.92% (阈值 -8%/-5%),1,max_dd_stop
2025-04-29,2025-05-06,301209.XSHE,联合化学,接力低弱转2,12.499613551566856,178.86,0.0,68.28,4.01,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,excluded by --exclude-modes: 接力低弱转2; Tier3 20d 兜底: avg=-2.99%≤-3% n=3 (5d/10d 数据不足),2,max_dd_stop
2025-05-06,2025-05-08,002581.XSHE,ST未名,接力低弱转1,6.934876989869743,274.68,0.0,49.24,4.54,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier2 5d 单窗口保守: avg=-17.82%≤-8% n=1 (10d n<2),2,max_dd_stop
2025-05-06,2025-05-08,002664.XSHE,信质集团,接力低弱转1,12.482222222222216,256.55,0.0,45.31,4.47,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier2 5d 单窗口保守: avg=-17.82%≤-8% n=1 (10d n<2),2,max_dd_stop
2025-05-06,2025-05-08,603065.XSHG,宿迁联盛,绿断低吸,5.400881057268725,419.36,553.73,0.0,-5.92,绿断 + 低吸有分 + 竞王达标,全盘低位低吸,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=1, 需 1/2/3)",2,max_dd_stop
2025-05-07,2025-05-08,603286.XSHG,日盈电子,接力低弱转2,-2.0000000000000018,230.38,0.0,12.22,1.16,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,excluded by --exclude-modes: 接力低弱转2; Tier2 5d 单窗口正向 (avg=+9.44% > -7%),1,max_dd_stop
2025-05-07,2025-05-08,603359.XSHG,东珠生态,绿断低吸,-2.0000000000000018,262.85,0.8410000000000001,0.0,-1.54,绿断 + 低吸有分 + 竞王达标,,,False,False,True,Tier2 5d 单窗口正向 (avg=+5.92% > -6%),1,max_dd_stop
2025-05-07,2025-05-08,300423.XSHE,昇辉科技,方向低位低吸,-2.0000000000000018,154.92,0.21,0.0,-2.5,方向内低吸排名3 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+0.99% / 10d avg=-1.13% (阈值 -8%/-5%),1,max_dd_stop
2025-05-08,2025-05-12,000668.XSHE,*ST荣控,方向低位低吸,4.058181818181805,157.39,0.0,0.0,2.23,方向内低吸排名1 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+0.90% / 10d avg=-0.48% (阈值 -7%/-5%),2,max_dd_stop
2025-05-08,2025-05-12,603506.XSHG,南都物业,方向低位低吸,2.2998171846435156,167.38,0.9,0.0,-0.91,方向内低吸排名2 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+0.90% / 10d avg=-0.48% (阈值 -7%/-5%),2,max_dd_stop
2025-05-09,2025-05-12,302132.XSHE,中航成飞,接力低弱转1,-2.0000000000000018,242.94,0.0,211.83,5.81,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+7.78% / 10d avg=-0.75% (阈值 -7%/-4%),1,max_dd_stop
2025-05-09,2025-05-13,603030.XSHG,全筑股份,方向内绿盘低吸前3名,4.432432432432432,529.56,177.66,0.0,-9.76,方向内低吸排名2 + 绿断 + 低吸有分,,,False,True,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 10d 单窗口正向 (avg=+7.69% > -6%),2,max_dd_stop
2025-05-13,2025-05-14,301050.XSHE,雷电微力,全盘低位低吸,-2.0000000000000018,164.94,2.35,0.0,-1.99,低吸池前2 + 低位 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=1/n20=2, 需 1/2/3)",1,max_dd_stop
2025-05-15,2025-05-16,002981.XSHE,朝阳科技,方向内绿盘低吸前3名,-2.0000000000000018,206.73,3.93,0.0,-2.03,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 5d 单窗口正向 (avg=+2.32% > -8%),1,max_dd_stop
2025-05-19,2025-05-21,000566.XSHE,海南海药,首红断低吸,1.9964539007092386,167.92,2.0,0.0,-0.18,首红断 + 低吸有分 + 竞王达标,,,False,True,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)",2,max_dd_stop
2025-05-19,2025-05-21,605055.XSHG,迎丰股份,方向内绿盘低吸前3名,28.07090464547677,232.39,59.8,0.0,-7.26,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-6.63% / 10d avg=-2.16% (阈值 -7%/-4%),2,max_dd_stop
2025-05-20,2025-05-21,600530.XSHG,交大昂立,接力低弱转1,-2.0000000000000018,245.72,0.0,9.8,1.01,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier2 10d 单窗口正向 (avg=+8.19% > -5%),1,max_dd_stop
2025-05-20,2025-05-21,002560.XSHE,通达股份,绿断低吸,-2.000000000000013,275.46,146.04,0.0,-3.33,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,False,Tier2 10d 单窗口保守: avg=-2.94%≤-2% n=2 (5d n<1),1,max_dd_stop
2025-05-21,2025-05-23,002651.XSHE,利君股份,方向内绿盘低吸前3名,15.775656324582332,490.57,575.83,0.0,-10.02,方向内低吸排名2 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+12.03% / 10d avg=+8.79% (阈值 -8%/-5%),2,max_dd_stop
2025-05-22,2025-05-23,600207.XSHG,安彩高科,绿断低吸,-2.000000000000013,185.27,33.65,0.0,-6.24,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,600468.XSHG,百利电气,绿断低吸,-2.0000000000000018,645.2,1004.63,0.0,-8.49,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,300069.XSHE,金利华电,绿断低吸,-2.0000000000000018,589.98,449.09,0.0,-3.82,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,600550.XSHG,保变电气,绿断低吸,-2.0000000000000018,186.03,54.0,0.0,-7.22,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,True,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,600881.XSHG,亚泰集团,绿断低吸,-2.0000000000000018,213.85,18.5,0.0,-2.56,绿断 + 低吸有分 + 竞王达标,,,False,True,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,001222.XSHE,源飞宠物,绿断低吸,-1.9999999999999907,225.47,122.06,0.0,-4.92,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,605055.XSHG,迎丰股份,红断低吸,-2.0000000000000018,137.61,20.92,0.0,-6.9,红断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)",1,max_dd_stop
2025-05-22,2025-05-23,001206.XSHE,依依股份,首红断低吸,-2.000000000000013,135.41,33.75,0.0,-5.23,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier2 5d 单窗口正向 (avg=+0.71% > -4%),1,max_dd_stop
2025-05-22,2025-05-23,600053.XSHG,九鼎投资,绿断低吸,-2.0000000000000018,213.6,24.38,0.0,-3.77,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,002813.XSHE,路畅科技,绿断低吸,-2.0000000000000018,471.06,482.64,0.0,-8.99,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,301335.XSHE,天元宠物,绿断低吸,-2.0000000000000018,224.39,158.09,0.0,-4.7,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-14.65%≤-4% n=1 (10d n<2),1,max_dd_stop
2025-05-22,2025-05-23,002590.XSHE,万安科技,红断低吸,-2.0000000000000018,131.09,13.83,0.0,-2.39,红断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)",1,max_dd_stop
2025-05-22,2025-05-23,600448.XSHG,华纺股份,N字低吸,-2.000000000000013,272.17,218.6,0.0,-6.55,强方向 + N字半位 + 低吸有分,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)",1,max_dd_stop
2025-05-23,2025-05-27,002882.XSHE,金龙羽,绿断低吸,19.767169995129088,379.87,86.29,0.0,-1.86,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,False,Tier1 双窗口确认: 5d avg=-7.09%≤-4% AND 10d avg=-7.09%≤-2% (n=10/10),2,max_dd_stop
2025-05-23,2025-05-26,600698.XSHG,湖南天雁,方向内绿盘低吸前3名,-2.000000000000013,173.7,39.6,0.0,-6.92,方向内低吸排名2 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+23.58% / 10d avg=+10.71% (阈值 -9%/-6%),1,max_dd_stop
2025-05-23,2025-05-26,600463.XSHG,空港股份,方向内绿盘低吸前3名,-2.0000000000000018,1176.2,1617.62,0.0,-5.44,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+23.58% / 10d avg=+10.71% (阈值 -9%/-6%),1,max_dd_stop
2025-05-23,2025-05-26,002811.XSHE,郑中设计,方向内绿盘低吸前3名,-2.0000000000000018,236.23,112.42,0.0,-6.11,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+23.58% / 10d avg=+10.71% (阈值 -9%/-6%),1,max_dd_stop
2025-05-26,2025-05-28,002639.XSHE,雪人集团,接力低弱转1,14.60842105263156,490.62,0.0,127.82,3.15,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier2 5d 单窗口正向 (avg=-4.76% > -8%),2,max_dd_stop
2025-05-26,2025-05-27,600137.XSHG,浪莎股份,方向内绿盘低吸前3名,-2.000000000000013,342.61,179.82,0.0,-5.61,方向内低吸排名2 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+7.14% / 10d avg=+4.85% (阈值 -7%/-4%),1,max_dd_stop
