buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason
2025-07-03,2025-07-04,600876.XSHG,凯盛新能,接力低弱转1,2.4046434494195523,362.01,0.0,40.2,2.81,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,,False,True,Tier1 双窗口未一致: 5d avg=+1.60% / 10d avg=+6.33% (阈值 -7%/-4%)
2025-07-04,2025-07-07,002263.XSHE,大东南,接力低弱转1,-5.251141552511407,475.67,0.0,81.69,1.62,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,True,True,Tier1 双窗口未一致: 5d avg=+2.40% / 10d avg=+6.84% (阈值 -6%/-4%)
2025-07-04,2025-07-07,301150.XSHE,中一科技,接力低弱转1,-10.419069588619767,342.07,0.0,295.56,8.87,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier1 双窗口未一致: 5d avg=+2.40% / 10d avg=+6.84% (阈值 -6%/-4%); openPctChange ≥ 6.0% (chasing high open)
2025-07-04,2025-07-07,600876.XSHG,凯盛新能,首红断低吸,-1.3256006628003303,318.7,7.19,0.0,-0.49,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-2.30% / 10d avg=-0.29% (阈值 -4%/-2%)
2025-07-04,2025-07-07,002549.XSHE,凯美特气,红断低吸,-12.006079027355621,164.57,7.33,0.0,-0.75,红断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=1, 需 1/2/3)"
2025-07-04,2025-07-07,002669.XSHE,康达新材,方向内绿盘低吸前3名,-6.314243759177673,222.58,35.02,0.0,-1.87,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,"excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=2, 需 1/2/3)"
2025-07-07,2025-07-08,603316.XSHG,诚邦股份,方向内绿盘低吸前3名,-10.99290780141844,408.89,214.35,0.0,-2.93,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 5d 单窗口保守: avg=-6.31%≤-6% n=1 (10d n<2)
2025-07-07,2025-07-08,002658.XSHE,雪迪龙,方向内绿盘低吸前3名,-6.194690265486713,352.75,196.76,0.0,-3.62,方向内低吸排名2 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 5d 单窗口保守: avg=-6.31%≤-6% n=1 (10d n<2)
2025-07-08,2025-07-09,301388.XSHE,欣灵电气,接力低弱转1,23.54758961681087,309.95,0.0,164.38,1.95,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=-4.42% / 10d avg=-2.01% (阈值 -6%/-4%)
2025-07-08,2025-07-09,001210.XSHE,金房能源,首红断低吸,-3.1125827814569407,172.28,49.66,0.0,-5.15,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-2.06% / 10d avg=-0.46% (阈值 -4%/-2%)
2025-07-09,2025-07-10,000823.XSHE,超声电子,接力低弱转1,-3.793626707132014,259.68,0.0,9.56,0.76,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+2.57% / 10d avg=+2.25% (阈值 -6%/-4%)
2025-07-09,2025-07-10,002520.XSHE,日发精机,接力低弱转1,4.552129221732759,777.7,0.0,37.11,1.04,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+2.57% / 10d avg=+2.25% (阈值 -6%/-4%)
2025-07-09,2025-07-10,600148.XSHG,长春一东,接力低弱转1,3.267700041893584,327.09,0.0,63.08,4.88,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+2.57% / 10d avg=+2.25% (阈值 -6%/-4%)
2025-07-11,2025-07-14,301378.XSHE,通达海,首红断低吸,-3.4223956769738884,122.48,22.06,0.0,-2.97,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-2.22% / 10d avg=-2.27% (阈值 -7%/-5%)
2025-07-14,2025-07-15,000892.XSHE,欢瑞世纪,方向内绿盘低吸前3名,-7.293666026871404,361.21,91.03,0.0,-1.7,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口确认: 5d avg=-8.59%≤-6% AND 10d avg=-7.83%≤-4% (n=2/3)
2025-07-15,2025-07-16,603856.XSHG,东宏股份,绿断低吸,-8.066306519647748,192.06,3.94,0.0,-0.73,绿断 + 低吸有分 + 竞王达标,,,False,False,True,Tier2 10d 单窗口正向 (avg=+0.09% > -2%)
2025-07-15,2025-07-16,002912.XSHE,中新赛克,首红断低吸,2.5095057034220547,445.71,142.6,0.0,-3.87,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-3.27% / 10d avg=-2.46% (阈值 -4%/-2%)
2025-07-15,2025-07-16,605122.XSHG,四方新材,方向内绿盘低吸前3名,-7.9617834394904445,445.15,324.34,0.0,-8.13,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-7.29% / 10d avg=-7.70% (阈值 -9%/-6%)
