buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,jssb,openPctChange,reason
2026-03-02,2026-03-03,603257.XSHG,中国瑞林,接力低弱转2,2.8823529411764692,259.68,0.0,46.72,0.0,2.36,高开弱转强 + 昨日连板 + 竞王达标
2026-03-02,2026-03-03,301226.XSHE,祥明智能,接力低弱转1,-0.7179249652616959,232.73,0.0,54.87,0.0,3.25,弱转强 + 昨日连板 + 竞王达标
2026-03-02,2026-03-03,301226.XSHE,祥明智能,接力低弱转2,-0.7179249652616959,232.73,0.0,54.87,0.0,3.25,高开弱转强 + 昨日连板 + 竞王达标
2026-03-02,2026-03-03,603618.XSHG,杭电股份,接力低弱转2,0.5370569280343629,170.65,0.0,27.7,0.0,2.59,高开弱转强 + 昨日连板 + 竞王达标
2026-03-02,2026-03-03,600410.XSHG,华胜天成,首红断低吸,-1.7290049400141116,268.96,89.81,0.0,0.0,-2.07,首红断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,603331.XSHG,百达精工,N字低吸,-6.069364161849711,231.78,45.76,0.0,0.0,-5.05,强方向 + N字半位 + 低吸有分
2026-03-02,2026-03-03,000890.XSHE,法尔胜,绿断低吸,14.002828854314009,222.93,144.95,0.0,0.0,-7.7,绿断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,002546.XSHE,新联电子,首红断低吸,2.499999999999991,194.35,25.14,0.0,0.0,-3.61,首红断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,600979.XSHG,广安爱众,首红断低吸,5.200000000000005,181.54,15.28,0.0,0.0,-2.53,首红断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,603912.XSHG,佳力图,首红断低吸,-2.9501525940997086,180.36,5.1,0.0,0.0,-1.11,首红断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,001400.XSHE,江顺科技,首红断低吸,0.7296209325729608,178.24,15.14,0.0,0.0,-1.71,首红断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,001339.XSHE,智微智能,首红断低吸,8.270802067700522,155.2,11.18,0.0,0.0,-1.79,首红断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,002272.XSHE,川润股份,首红断低吸,-0.3123373243102634,118.31,8.59,0.0,0.0,-1.34,首红断 + 低吸有分 + 竞王达标
2026-03-02,2026-03-03,002491.XSHE,通鼎互联,首红断低吸,22.177822177822183,115.73,16.77,0.0,0.0,-5.48,首红断 + 低吸有分 + 竞王达标
2026-03-03,2026-03-04,002389.XSHE,航天彩虹,接力低弱转1,6.555555555555559,299.84,0.0,20.49,0.0,1.73,弱转强 + 昨日连板 + 竞王达标
2026-03-03,2026-03-04,002389.XSHE,航天彩虹,接力低弱转2,6.555555555555559,299.84,0.0,20.49,0.0,1.73,高开弱转强 + 昨日连板 + 竞王达标
2026-03-03,2026-03-04,001337.XSHE,四川黄金,接力低弱转1,-2.488363766559254,281.56,0.0,2.97,0.0,0.22,弱转强 + 昨日连板 + 竞王达标
2026-03-03,2026-03-04,603393.XSHG,新天然气,接力低弱转2,-0.45941807044410643,177.75,0.0,31.87,0.0,4.54,高开弱转强 + 昨日连板 + 竞王达标
2026-03-03,2026-03-04,000731.XSHE,四川美丰,首红断低吸,-6.370192307692313,353.61,127.87,0.0,0.0,-3.26,首红断 + 低吸有分 + 竞王达标
2026-03-03,2026-03-04,000731.XSHE,四川美丰,孕线低吸,-6.370192307692313,353.61,127.87,0.0,0.0,-3.26,强方向 + 孕线 + 低吸分达标
2026-03-03,2026-03-04,000899.XSHE,赣能股份,绿断低吸,-0.07112375533427917,285.98,60.52,0.0,0.0,-4.09,绿断 + 低吸有分 + 竞王达标
2026-03-03,2026-03-04,001209.XSHE,洪兴股份,绿断低吸,-12.44460856720826,246.07,133.35,0.0,0.0,-7.48,绿断 + 低吸有分 + 竞王达标
2026-03-03,2026-03-04,001896.XSHE,豫能控股,红断低吸,2.663786897048226,206.51,13.27,0.0,0.0,-1.77,红断 + 低吸有分 + 竞王达标
2026-03-03,2026-03-04,002350.XSHE,北京科锐,绿断低吸,14.23670668953687,165.39,9.91,0.0,0.0,-1.93,绿断 + 低吸有分 + 竞王达标
2026-03-03,2026-03-04,600821.XSHG,金开新能,首红断低吸,9.002770083102508,161.93,14.31,0.0,0.0,-2.43,首红断 + 低吸有分 + 竞王达标
2026-03-04,2026-03-05,601083.XSHG,锦江航运,接力低弱转1,-11.231884057971019,248.21,0.0,11.86,0.0,0.51,弱转强 + 昨日连板 + 竞王达标
2026-03-04,2026-03-05,002843.XSHE,泰嘉股份,绿断低吸,-12.054035330793212,722.87,114.34,0.0,0.0,-0.41,绿断 + 低吸有分 + 竞王达标
2026-03-04,2026-03-05,002155.XSHE,湖南黄金,绿断低吸,0.40849673202614234,263.26,127.78,0.0,0.0,-9.73,绿断 + 低吸有分 + 竞王达标
2026-03-04,2026-03-05,002716.XSHE,湖南白银,N字低吸,3.7868162692847207,250.96,108.76,0.0,0.0,-9.0,强方向 + N字半位 + 低吸有分
2026-03-04,2026-03-05,002842.XSHE,翔鹭钨业,绿断低吸,0.5046863734679219,209.27,72.3,0.0,0.0,-4.74,绿断 + 低吸有分 + 竞王达标
2026-03-04,2026-03-05,301213.XSHE,观想科技,首红断低吸,1.666666666666683,175.3,80.78,0.0,0.0,-9.68,首红断 + 低吸有分 + 竞王达标
