buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason
2025-12-05,2025-12-08,600635.XSHG,大众公用,接力低弱转1,-11.421628189550425,286.09,0.0,1.63,0.12,弱转强 + 昨日连板 + 竞王达标,,,False,True,True,Tier1 双窗口未一致: 5d avg=+0.25% / 10d avg=+0.25% (阈值 -7%/-5%)
2025-12-08,2025-12-09,600218.XSHG,全柴动力,接力低弱转1,0.6145741878841093,285.12,0.0,21.17,1.88,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=-2.67% / 10d avg=-2.67% (阈值 -8%/-5%)
2025-12-08,2025-12-09,600734.XSHG,实达集团,接力低弱转1,5.5464926590538255,285.88,0.0,20.72,0.66,弱转强 + 昨日连板 + 竞王达标,,,False,True,True,Tier1 双窗口未一致: 5d avg=-2.67% / 10d avg=-2.67% (阈值 -8%/-5%)
2025-12-08,2025-12-09,301529.XSHE,福赛科技,接力低弱转1,1.8390804597701038,247.67,0.0,21.61,1.34,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=-2.67% / 10d avg=-2.67% (阈值 -8%/-5%)
2025-12-09,2025-12-10,002300.XSHE,太阳电缆,方向内绿盘低吸前3名,6.398348813209509,207.26,103.2,0.0,-6.65,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+6.42% / 10d avg=+4.27% (阈值 -9%/-6%)
2025-12-10,2025-12-11,600573.XSHG,惠泉啤酒,接力低弱转1,-15.400000000000002,775.1,0.0,221.0,5.86,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=-0.38% / 10d avg=-0.38% (阈值 -5%/-3%)
2025-12-10,2025-12-11,600973.XSHG,宝胜股份,方向内绿盘低吸前3名,1.098901098901095,253.97,40.19,0.0,-2.3,方向内低吸排名2 + 绿断 + 低吸有分,,,False,True,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+6.64% / 10d avg=+6.02% (阈值 -6%/-4%)
2025-12-11,2025-12-12,603696.XSHG,安记食品,方向内绿盘低吸前3名,-8.188472095150956,563.57,523.22,0.0,-5.0,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+4.80% / 10d avg=+5.20% (阈值 -7%/-4%)
2025-12-12,2025-12-15,920576.BJSE,天力复合,接力低弱转1,39.37071399757966,409.66,0.0,96.16,5.94,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,,False,True,Tier1 双窗口未一致: 5d avg=-3.76% / 10d avg=-2.26% (阈值 -7%/-5%)
2025-12-12,2025-12-15,002519.XSHE,银河电子,接力低弱转1,0.8708272859216271,385.51,0.0,5.9,0.15,弱转强 + 昨日连板 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=-3.76% / 10d avg=-2.26% (阈值 -7%/-5%)
2025-12-12,2025-12-15,002105.XSHE,信隆健康,绿断低吸,-8.208955223880587,332.69,206.21,0.0,-6.07,绿断 + 低吸有分 + 竞王达标,,,,False,True,Tier3 20d 兜底正向 (avg=+0.33% > -1%)
2025-12-12,2025-12-15,002682.XSHE,龙洲股份,绿断低吸,22.736625514403276,188.33,27.31,0.0,-1.42,绿断 + 低吸有分 + 竞王达标,,,,False,True,Tier3 20d 兜底正向 (avg=+0.33% > -1%)
2025-12-12,2025-12-15,003016.XSHE,欣贺股份,绿断低吸,-9.047619047619037,299.46,111.4,0.0,-8.77,绿断 + 低吸有分 + 竞王达标,,,,False,True,Tier3 20d 兜底正向 (avg=+0.33% > -1%)
2025-12-12,2025-12-15,603879.XSHG,永悦科技,方向内绿盘低吸前3名,-6.333333333333336,346.35,221.04,0.0,-8.54,方向内低吸排名3 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-0.23% / 10d avg=+3.29% (阈值 -8%/-5%)
2025-12-15,2025-12-16,600237.XSHG,铜峰电子,接力低弱转1,-0.22222222222221255,661.53,0.0,3.15,0.11,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+5.47% / 10d avg=+2.22% (阈值 -7%/-5%)
2025-12-15,2025-12-16,002725.XSHE,跃岭股份,方向内绿盘低吸前3名,-9.101123595505623,315.62,265.07,0.0,-6.71,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-1.76% / 10d avg=+1.50% (阈值 -8%/-5%)
2025-12-15,2025-12-16,000950.XSHE,重药控股,方向内绿盘低吸前3名,8.803986710963452,274.7,22.54,0.0,-1.95,方向内低吸排名2 + 绿断 + 低吸有分,,,False,True,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-1.76% / 10d avg=+1.50% (阈值 -8%/-5%)
2025-12-16,2025-12-17,002697.XSHE,红旗连锁,接力低弱转1,8.655332302936646,559.1,0.0,117.39,3.85,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+6.15% / 10d avg=+1.99% (阈值 -6%/-4%)
2025-12-17,2025-12-18,603696.XSHG,安记食品,接力低弱转1,-17.59656652360515,337.7,0.0,71.52,2.92,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,,False,True,Tier1 双窗口未一致: 5d avg=+6.65% / 10d avg=+2.55% (阈值 -6%/-4%)
2025-12-17,2025-12-18,300516.XSHE,久之洋,接力低弱转1,-1.3111373011196248,322.76,0.0,20.08,1.0,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,,False,True,Tier1 双窗口未一致: 5d avg=+6.65% / 10d avg=+2.55% (阈值 -6%/-4%)
2025-12-17,2025-12-18,002374.XSHE,中锐股份,绿断低吸,-7.5520833333333375,205.48,5.42,0.0,-0.26,绿断 + 低吸有分 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=+1.83% / 10d avg=-1.05% (阈值 -4%/-2%)
2025-12-18,2025-12-19,600271.XSHG,航天信息,绿断低吸,-0.38461538461539435,228.13,21.6,0.0,-2.53,绿断 + 低吸有分 + 竞王达标,,,False,True,True,Tier1 双窗口未一致: 5d avg=-0.52% / 10d avg=-0.52% (阈值 -4%/-2%)
2025-12-18,2025-12-19,002697.XSHE,红旗连锁,绿断低吸,4.826546003016596,393.1,336.52,0.0,-5.69,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,True,Tier1 双窗口未一致: 5d avg=-0.52% / 10d avg=-0.52% (阈值 -4%/-2%)
2025-12-18,2025-12-19,002300.XSHE,太阳电缆,方向内绿盘低吸前3名,1.7159199237368972,571.09,828.6,0.0,-9.96,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-3.70% / 10d avg=-0.06% (阈值 -6%/-4%)
2025-12-19,2025-12-22,920885.BJSE,星辰科技,接力低弱转1,7.813673929376397,328.88,0.0,20.52,0.53,弱转强 + 昨日连板 + 竞王达标,,,,False,True,Tier1 双窗口未一致: 5d avg=+4.96% / 10d avg=+1.00% (阈值 -8%/-5%)
2025-12-19,2025-12-22,001317.XSHE,三羊马,方向内绿盘低吸前3名,14.74016992689191,303.0,386.24,0.0,-5.4,方向内低吸排名3 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-1.23% / 10d avg=-0.80% (阈值 -7%/-4%)
2025-12-22,2025-12-23,600330.XSHG,天通股份,接力低弱转2,-2.146985962014858,227.95,0.0,25.94,2.63,高开弱转强 + 昨日连板 + 竞王达标,,,False,True,False,"excluded by --exclude-modes: 接力低弱转2; Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2025-12-22,2025-12-23,002105.XSHE,信隆健康,接力低弱转1,-3.053435114503822,297.06,0.0,13.62,1.16,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=-0.53% / 10d avg=+2.74% (阈值 -8%/-5%)
2025-12-22,2025-12-23,002596.XSHE,海南瑞泽,接力低弱转1,15.508021390374328,330.6,0.0,92.71,4.86,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=-0.53% / 10d avg=+2.74% (阈值 -8%/-5%)
2025-12-22,2025-12-23,002163.XSHE,海南发展,接力低弱转1,10.838059231253938,587.02,0.0,274.4,9.15,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier1 双窗口未一致: 5d avg=-0.53% / 10d avg=+2.74% (阈值 -8%/-5%); openPctChange ≥ 6.0% (chasing high open)
2025-12-22,2025-12-23,001255.XSHE,博菲电气,绿断低吸,-7.03125,401.91,156.05,0.0,-6.82,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,True,Tier1 双窗口未一致: 5d avg=-1.04% / 10d avg=+0.39% (阈值 -4%/-2%)
2025-12-24,2025-12-25,002407.XSHE,多氟多,接力低弱转2,3.362617388670097,202.18,0.0,15.35,1.54,高开弱转强 + 昨日连板 + 竞王达标,,,,False,False,excluded by --exclude-modes: 接力低弱转2; Tier2 5d 单窗口正向 (avg=-2.15% > -6%)
2025-12-26,2025-12-29,002202.XSHE,金风科技,接力低弱转1,8.571428571428585,233.71,0.0,37.58,4.07,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,,True,True,Tier1 双窗口未一致: 5d avg=+7.78% / 10d avg=+6.09% (阈值 -6%/-4%)
2025-12-30,2025-12-31,605007.XSHG,五洲特纸,方向内绿盘低吸前3名,5.794831636648401,375.34,181.72,0.0,-9.11,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 10d 单窗口正向 (avg=+8.23% > -6%)
2025-12-30,2025-12-31,002363.XSHE,隆基机械,方向内绿盘低吸前3名,6.652587117212239,669.05,463.56,0.0,-7.25,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 10d 单窗口正向 (avg=+8.23% > -6%)
2025-12-31,2026-01-05,002652.XSHE,扬子新材,方向内绿盘低吸前3名,-3.1862745098039214,1626.1,1664.03,0.0,-6.64,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+6.22% / 10d avg=+7.23% (阈值 -8%/-5%)
2026-01-05,2026-01-06,003009.XSHE,中天火箭,接力低弱转2,14.020900721572538,180.49,0.0,16.68,2.34,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,excluded by --exclude-modes: 接力低弱转2; Tier2 10d 单窗口正向 (avg=+0.61% > -4%)
2026-01-06,2026-01-07,603608.XSHG,天创时尚,方向内绿盘低吸前3名,-7.86627335299902,189.3,27.57,0.0,-2.87,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+3.09% / 10d avg=+6.00% (阈值 -7%/-4%)
2026-01-08,2026-01-09,603579.XSHG,荣泰健康,绿断低吸,3.8838612368024217,261.2,14.8,0.0,-1.12,绿断 + 低吸有分 + 竞王达标,,,False,False,True,Tier3 20d 兜底正向 (avg=-0.67% > -1%)
2026-01-08,2026-01-09,002151.XSHE,北斗星通,方向内绿盘低吸前3名,8.840372226199001,180.89,37.44,0.0,-3.15,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+0.35% / 10d avg=+0.35% (阈值 -7%/-4%)
2026-01-12,2026-01-13,002927.XSHE,泰永长征,接力低弱转2,-3.790087463556857,276.47,0.0,30.43,2.69,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,excluded by --exclude-modes: 接力低弱转2; Tier2 5d 单窗口正向 (avg=+14.02% > -8%)
2026-01-12,2026-01-13,603488.XSHG,展鹏科技,方向内绿盘低吸前3名,25.56149732620321,325.19,84.49,0.0,-3.61,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+0.49% / 10d avg=+2.05% (阈值 -7%/-5%)
2026-01-13,2026-01-14,001255.XSHE,博菲电气,接力低弱转1,11.646684609738212,478.69,0.0,158.41,8.38,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier3 20d 兜底正向 (avg=+6.31% > -3%); openPctChange ≥ 6.0% (chasing high open)
2026-01-14,2026-01-15,600879.XSHG,航天电子,方向内绿盘低吸前3名,-4.04872805446076,190.42,15.07,0.0,-1.73,方向内低吸排名1 + 绿断 + 低吸有分,,,False,True,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+17.20% / 10d avg=+5.97% (阈值 -8%/-5%)
2026-01-14,2026-01-15,002519.XSHE,银河电子,方向内绿盘低吸前3名,-0.7699711260827691,167.0,6.65,0.0,-0.29,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+17.20% / 10d avg=+5.97% (阈值 -8%/-5%)
2026-01-15,2026-01-16,002281.XSHE,光迅科技,接力低弱转2,-1.9356492757338861,177.03,0.0,8.04,1.15,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,excluded by --exclude-modes: 接力低弱转2; Tier1 双窗口未一致: 5d avg=-3.79% / 10d avg=+5.12% (阈值 -4%/-2%)
2026-01-15,2026-01-16,600877.XSHG,电科芯片,红断低吸,-3.308823529411775,181.64,23.26,0.0,-4.98,红断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2026-01-16,2026-01-19,301629.XSHE,矽电股份,接力低弱转2,-3.102768492328789,221.05,0.0,210.73,5.56,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,excluded by --exclude-modes: 接力低弱转2; Tier1 双窗口未一致: 5d avg=-2.86% / 10d avg=+2.77% (阈值 -4%/-2%)
2026-01-16,2026-01-19,002574.XSHE,明牌珠宝,绿断低吸,-0.48000000000000265,381.79,199.72,0.0,-9.68,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,False,Tier3 20d 兜底: avg=-1.25%≤-1% n=5 (5d/10d 数据不足)
2026-01-16,2026-01-19,002044.XSHE,美年健康,绿断低吸,-5.997392438070404,835.38,1624.34,0.0,-9.87,绿断 + 低吸有分 + 竞王达标,,,False,True,False,Tier3 20d 兜底: avg=-1.25%≤-1% n=5 (5d/10d 数据不足)
2026-01-16,2026-01-19,002639.XSHE,雪人集团,N字低吸,0.9624197983501448,453.54,357.92,0.0,-9.95,强方向 + N字半位 + 低吸有分,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2026-01-16,2026-01-19,002201.XSHE,九鼎新材,N字低吸,7.191201353637888,208.11,28.43,0.0,-2.15,强方向 + N字半位 + 低吸有分,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2026-01-16,2026-01-19,000516.XSHE,国际医学,绿断低吸,-3.5849056603773466,175.47,21.14,0.0,-4.85,绿断 + 低吸有分 + 竞王达标,,,False,True,False,Tier3 20d 兜底: avg=-1.25%≤-1% n=5 (5d/10d 数据不足)
2026-01-16,2026-01-19,002759.XSHE,天际股份,N字低吸,-2.0813844714686613,251.54,86.08,0.0,-5.29,强方向 + N字半位 + 低吸有分,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2026-01-16,2026-01-19,002219.XSHE,新里程,绿断低吸,9.361702127659566,270.94,166.49,0.0,-9.62,绿断 + 低吸有分 + 竞王达标,,,False,True,False,Tier3 20d 兜底: avg=-1.25%≤-1% n=5 (5d/10d 数据不足)
2026-01-19,2026-01-20,603283.XSHG,赛腾股份,接力低弱转1,2.7450980392156765,401.58,0.0,60.43,3.81,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,,False,True,Tier2 5d 单窗口正向 (avg=+11.65% > -9%)
2026-01-23,2026-01-26,002266.XSHE,浙富控股,接力低弱转1,0.3992015968063978,254.01,0.0,6.03,0.6,弱转强 + 昨日连板 + 竞王达标,,,False,True,True,Tier1 双窗口未一致: 5d avg=+2.75% / 10d avg=+7.20% (阈值 -8%/-5%)
2026-01-27,2026-01-28,300639.XSHE,凯普生物,接力低弱转1,13.384813384813388,636.32,0.0,257.47,7.17,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier1 双窗口未一致: 5d avg=+0.40% / 10d avg=+4.93% (阈值 -7%/-4%); openPctChange ≥ 6.0% (chasing high open)
2026-01-27,2026-01-28,000078.XSHE,海王生物,接力低弱转1,-8.333333333333337,460.49,0.0,52.01,2.86,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,True,True,Tier1 双窗口未一致: 5d avg=+0.40% / 10d avg=+4.93% (阈值 -7%/-4%)
2026-01-27,2026-01-28,002721.XSHE,金一文化,首红断低吸,7.336956521739135,177.09,2.4,0.0,-0.54,首红断 + 低吸有分 + 竞王达标,,,False,True,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2026-01-30,2026-02-02,603920.XSHG,世运电路,N字低吸,7.930859176410787,214.51,53.57,0.0,-8.23,强方向 + N字半位 + 低吸有分,,,False,False,True,Tier2 10d 单窗口正向 (avg=+2.02% > -5%)
2026-01-30,2026-02-02,600170.XSHG,上海建工,N字低吸,-5.666666666666664,224.04,20.71,0.0,-2.91,强方向 + N字半位 + 低吸有分,,,False,True,True,Tier2 10d 单窗口正向 (avg=+2.02% > -5%)
2026-01-30,2026-02-02,002114.XSHE,罗平锌电,N字低吸,-7.833655705996135,207.67,58.28,0.0,-5.05,强方向 + N字半位 + 低吸有分,,,False,False,True,Tier2 10d 单窗口正向 (avg=+2.02% > -5%)
2026-02-02,2026-02-03,603958.XSHG,哈森股份,红断低吸,14.211136890951304,194.33,46.08,0.0,-6.81,红断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=1, 需 1/2/3)"
2026-02-02,2026-02-03,000607.XSHE,华媒控股,N字低吸,8.606557377049185,240.39,51.35,0.0,-4.87,强方向 + N字半位 + 低吸有分,,,False,False,True,Tier1 双窗口未一致: 5d avg=-1.86% / 10d avg=-1.86% (阈值 -7%/-5%)
2026-02-02,2026-02-03,002969.XSHE,嘉美包装,首红断低吸,14.10071942446043,956.14,1230.82,0.0,-10.01,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier2 5d 单窗口正向 (avg=+7.34% > -4%)
2026-02-02,2026-02-03,600722.XSHG,金牛化工,首红断低吸,-1.898734177215189,180.28,66.89,0.0,-9.51,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier2 5d 单窗口正向 (avg=+7.34% > -4%)
2026-02-02,2026-02-03,002440.XSHE,闰土股份,红断低吸,-0.1588562351072298,154.65,2.96,0.0,0.0,红断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=1, 需 1/2/3)"
2026-02-05,2026-02-06,603051.XSHG,鹿山新材,首红断低吸,1.094491061656333,164.55,5.83,0.0,-1.01,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+6.10% / 10d avg=+6.51% (阈值 -4%/-2%)
2026-02-12,2026-02-13,001267.XSHE,汇绿生态,接力低弱转2,4.208005473828269,209.0,0.0,8.58,1.04,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,"excluded by --exclude-modes: 接力低弱转2; Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=2, 需 1/2/3)"
2026-02-13,2026-02-24,002498.XSHE,汉缆股份,接力低弱转1,18.630573248407643,235.23,0.0,19.61,2.11,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,True,True,Tier3 20d 兜底正向 (avg=+2.05% > -3%)
2026-02-13,2026-02-24,603729.XSHG,龙韵股份,方向内绿盘低吸前3名,-4.600000000000004,948.54,822.34,0.0,-6.45,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,"excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2026-02-24,2026-02-25,603960.XSHG,克来机电,接力低弱转1,-7.73938084953204,369.36,0.0,2.63,0.18,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier2 5d 单窗口正向 (avg=+18.63% > -8%)
2026-02-24,2026-02-25,605287.XSHG,德才股份,绿断低吸,-7.437132156233284,227.97,55.22,0.0,-7.51,绿断 + 低吸有分 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2026-02-24,2026-02-25,603000.XSHG,人民网,N字低吸,-4.681724845995894,256.6,51.53,0.0,-5.33,强方向 + N字半位 + 低吸有分,,,False,False,True,Tier3 20d 兜底正向 (avg=+0.76% > -3%)
2026-02-24,2026-02-25,002323.XSHE,雅博股份,方向内绿盘低吸前3名,1.3043478260869712,1324.7,631.51,0.0,-2.54,方向内低吸排名3 + 绿断 + 低吸有分,,,False,True,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 5d 单窗口正向 (avg=-4.60% > -6%)
2026-02-25,2026-02-26,002951.XSHE,金时科技,绿断低吸,-6.500607533414337,314.63,85.51,0.0,-6.1,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,False,Tier2 5d 单窗口保守: avg=-7.44%≤-4% n=1 (10d n<2)
2026-02-26,2026-02-27,001209.XSHE,洪兴股份,接力低弱转1,20.982142857142883,696.29,0.0,1.82,0.04,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+5.45% / 10d avg=+5.45% (阈值 -8%/-5%)
2026-02-27,2026-03-02,001400.XSHE,江顺科技,接力低弱转1,12.616033755274248,283.9,0.0,30.12,2.05,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+10.62% / 10d avg=+10.62% (阈值 -8%/-5%)
2026-03-02,2026-03-03,001400.XSHE,江顺科技,首红断低吸,0.7296209325729608,178.24,15.14,0.0,-1.71,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier3 20d 兜底正向 (avg=+5.16% > -1%)
2026-03-02,2026-03-03,002546.XSHE,新联电子,首红断低吸,2.499999999999991,194.35,25.14,0.0,-3.61,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier3 20d 兜底正向 (avg=+5.16% > -1%)
2026-03-02,2026-03-03,000890.XSHE,法尔胜,绿断低吸,14.002828854314009,222.93,144.95,0.0,-7.7,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier1 双窗口确认: 5d avg=-6.97%≤-4% AND 10d avg=-6.97%≤-2% (n=2/2)
2026-03-02,2026-03-03,600979.XSHG,广安爱众,首红断低吸,5.200000000000005,181.54,15.28,0.0,-2.53,首红断 + 低吸有分 + 竞王达标,,,False,True,True,Tier3 20d 兜底正向 (avg=+5.16% > -1%)
2026-03-06,2026-03-09,301373.XSHE,凌玮科技,首红断低吸,17.948275862068954,208.69,12.07,0.0,-0.39,首红断 + 低吸有分 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+2.81% / 10d avg=+2.81% (阈值 -7%/-5%)
