date,blockCode,score,scoreChangePre,scoreChange,dataType,industryType,isTrack,isPpp
2024-10-14,980475.ZHBK,444.02,386.73,14.33,2,1,0,0
2024-10-14,980374.ZHBK,412.5,320.83,28.64,2,0,0,0
2024-10-14,980360.ZHBK,368.64,240.75,-7.52,2,1,0,0
2024-10-14,980351.ZHBK,270.84,203.13,0.0,2,1,0,0
2024-10-11,980358.ZHBK,133.0,-5.32,15.96,2,1,0,0
2024-10-11,980360.ZHBK,127.89,37.61,0.0,2,1,0,0
2024-10-11,980374.ZHBK,91.67,-275.0,5.73,2,0,0,0
2024-10-11,980477.ZHBK,90.28,0.0,0.0,2,1,0,0
2024-10-11,980341.ZHBK,90.28,-197.48,0.0,2,1,0,0
2024-10-11,980335.ZHBK,85.61,-410.92,-8.56,2,1,0,0
2024-10-11,980366.ZHBK,79.45,-43.69,3.98,2,0,0,0
2024-10-11,980753.ZHBK,76.57,-62.64,5.22,2,0,0,0
2024-10-11,980345.ZHBK,73.78,-256.46,3.52,2,0,0,0
2024-10-11,980368.ZHBK,72.08,-256.27,0.0,2,1,0,0
2024-10-11,980376.ZHBK,69.98,-114.97,5.0,2,0,0,0
2024-10-11,980351.ZHBK,67.71,-406.25,0.0,2,1,0,0
2024-10-11,980352.ZHBK,67.71,-203.13,0.0,2,1,0,0
2024-10-11,980339.ZHBK,64.3,-476.89,5.36,2,1,0,0
2024-10-11,980340.ZHBK,62.07,-186.2,0.0,2,0,0,0
2024-10-11,980475.ZHBK,57.29,-401.05,0.0,2,1,0,0
2024-10-11,980353.ZHBK,53.2,-202.16,10.64,2,0,0,0
2024-10-11,980372.ZHBK,53.02,-214.6,0.0,2,1,0,0
2024-10-11,980750.ZHBK,50.02,-466.89,0.0,2,1,0,0
2024-10-11,980373.ZHBK,48.66,-288.18,-3.74,2,1,0,0
2024-10-11,980336.ZHBK,47.91,-439.91,0.0,2,1,0,0
2024-10-11,980338.ZHBK,38.39,-441.51,0.0,2,1,0,0
2024-10-11,980371.ZHBK,37.55,-438.12,6.26,2,1,0,0
2024-10-11,980379.ZHBK,35.47,-673.86,0.0,2,1,0,0
2024-10-11,980362.ZHBK,34.72,-457.61,0.0,2,1,0,0
2024-10-11,980364.ZHBK,33.54,-227.77,0.0,2,1,0,0
2024-10-11,980357.ZHBK,30.63,-108.58,0.0,2,0,0,0
2024-10-11,980355.ZHBK,29.64,-188.98,3.7,2,0,0,0
2024-10-11,980365.ZHBK,28.11,-250.6,0.0,2,1,0,0
2024-10-11,980476.ZHBK,26.6,-425.6,0.0,2,1,0,0
2024-10-11,980473.ZHBK,25.68,-359.56,0.0,2,1,0,0
2024-10-11,980378.ZHBK,25.32,-198.12,-1.49,2,1,0,0
2024-10-11,980474.ZHBK,25.31,-191.62,0.0,2,1,0,0
2024-10-11,980346.ZHBK,24.83,-397.22,0.0,2,1,0,0
2024-10-11,980756.ZHBK,22.34,-409.64,0.0,2,1,0,0
2024-10-11,980348.ZHBK,10.64,-297.92,0.0,2,0,0,0
2024-10-11,980343.ZHBK,6.06,-387.53,0.0,2,0,0,0
2024-10-11,980363.ZHBK,4.97,-287.98,0.0,2,1,0,0
2024-10-10,980379.ZHBK,709.33,709.33,-17.74,2,1,0,0
2024-10-10,980339.ZHBK,541.19,530.47,-5.35,2,1,0,0
2024-10-10,980750.ZHBK,516.91,511.35,-11.12,2,1,0,0
2024-10-10,980335.ZHBK,496.53,496.53,-8.56,2,1,0,0
2024-10-10,980362.ZHBK,492.33,476.55,-3.15,2,1,0,0
2024-10-10,980336.ZHBK,487.82,483.46,-17.42,2,1,0,0
2024-10-10,980338.ZHBK,479.9,445.35,-11.51,2,1,0,0
2024-10-10,980371.ZHBK,475.67,450.63,-18.78,2,1,0,0
2024-10-10,980351.ZHBK,473.96,473.96,0.0,2,1,0,0
2024-10-10,980475.ZHBK,458.34,458.34,0.0,2,1,0,0
2024-10-10,980476.ZHBK,452.2,420.28,-5.32,2,1,0,0
2024-10-10,980756.ZHBK,431.98,394.74,-7.45,2,1,0,0
2024-10-10,980346.ZHBK,422.05,380.67,-8.28,2,1,0,0
2024-10-10,980343.ZHBK,393.59,351.2,6.05,2,0,0,0
2024-10-10,980473.ZHBK,385.24,359.56,-8.56,2,1,0,0
2024-10-10,980374.ZHBK,366.67,360.94,0.0,2,0,0,0
2024-10-10,980373.ZHBK,336.84,321.87,-14.98,2,1,0,0
2024-10-10,980345.ZHBK,330.24,316.19,10.54,2,0,0,0
2024-10-10,980368.ZHBK,328.35,312.33,-8.01,2,1,0,0
2024-10-10,980348.ZHBK,308.56,308.56,-21.28,2,0,0,0
2024-10-10,980363.ZHBK,292.95,263.16,-4.97,2,1,0,0
2024-10-10,980341.ZHBK,287.76,248.26,-5.65,2,1,0,0
2024-10-10,980365.ZHBK,278.71,248.26,-5.86,2,1,0,0
2024-10-10,980352.ZHBK,270.84,236.99,16.93,2,1,0,0
2024-10-10,980372.ZHBK,267.62,232.27,-10.1,2,1,0,0
2024-10-10,980364.ZHBK,261.31,241.75,-4.19,2,1,0,0
2024-10-10,980353.ZHBK,255.36,244.72,0.0,2,0,0,0
2024-10-10,980340.ZHBK,248.27,186.2,0.0,2,0,0,0
2024-10-10,980378.ZHBK,223.44,213.01,1.49,2,1,0,0
2024-10-10,980355.ZHBK,218.62,200.09,-3.71,2,0,0,0
2024-10-10,980474.ZHBK,216.93,200.66,-7.23,2,1,0,0
2024-10-10,980376.ZHBK,184.95,144.96,0.0,2,0,0,0
2024-10-10,980357.ZHBK,139.21,48.72,-1.4,2,0,0,0
2024-10-10,980753.ZHBK,139.21,48.72,-1.75,2,0,0,0
2024-10-10,980358.ZHBK,138.32,127.68,5.32,2,1,0,0
2024-10-10,980366.ZHBK,123.14,21.85,-1.99,2,0,0,0
2024-10-10,980477.ZHBK,90.28,90.28,0.0,2,1,0,0
2024-10-10,980360.ZHBK,90.28,30.09,0.0,2,1,0,0
2024-10-09,980366.ZHBK,101.29,-609.75,-3.98,2,0,0,0
2024-10-09,980357.ZHBK,90.49,-634.82,-4.18,2,0,0,0
2024-10-09,980753.ZHBK,90.49,-614.29,0.0,2,0,0,0
2024-10-09,980340.ZHBK,62.07,-496.53,0.0,2,0,0,0
2024-10-09,980360.ZHBK,60.19,-579.28,0.0,2,1,0,0
2024-10-09,980343.ZHBK,42.39,-678.19,0.0,2,0,0,0
2024-10-09,980346.ZHBK,41.38,-504.81,0.0,2,1,0,0
2024-10-09,980376.ZHBK,39.99,-624.83,5.0,2,0,0,0
2024-10-09,980341.ZHBK,39.5,-603.74,0.0,2,1,0,0
2024-10-09,980756.ZHBK,37.24,-528.81,0.0,2,1,0,0
2024-10-09,980372.ZHBK,35.35,-651.38,-2.52,2,1,0,0
2024-10-09,980338.ZHBK,34.55,-614.27,3.84,2,1,0,0
2024-10-09,980352.ZHBK,33.85,-507.82,-16.93,2,1,0,0
2024-10-09,980476.ZHBK,31.92,-659.68,0.0,2,1,0,0
2024-10-09,980365.ZHBK,30.45,-685.07,-2.34,2,1,0,0
2024-10-09,980363.ZHBK,29.79,-700.11,-4.97,2,1,0,0
2024-10-09,980473.ZHBK,25.68,-419.49,0.0,2,1,0,0
2024-10-09,980371.ZHBK,25.04,-588.32,0.0,2,1,0,0
2024-10-09,980364.ZHBK,19.56,-666.55,0.0,2,1,0,0
2024-10-09,980355.ZHBK,18.53,-585.46,0.0,2,0,0,0
2024-10-09,980474.ZHBK,16.27,-686.95,-1.81,2,1,0,0
2024-10-09,980368.ZHBK,16.02,-608.65,0.0,2,1,0,0
2024-10-09,980362.ZHBK,15.78,-612.25,0.0,2,1,0,0
2024-10-09,980373.ZHBK,14.97,-591.35,0.0,2,1,0,0
2024-10-09,980345.ZHBK,14.05,-611.3,0.0,2,0,0,0
2024-10-09,980339.ZHBK,10.72,-530.47,0.0,2,1,0,0
2024-10-09,980358.ZHBK,10.64,-351.12,0.0,2,1,0,0
2024-10-09,980353.ZHBK,10.64,-585.2,0.0,2,0,0,0
2024-10-09,980378.ZHBK,10.43,-700.11,-2.98,2,1,0,0
2024-10-09,980374.ZHBK,5.73,-607.3,0.0,2,0,0,0
2024-10-09,980750.ZHBK,5.56,-594.73,0.0,2,1,0,0
2024-10-09,980336.ZHBK,4.36,-500.88,0.0,2,1,0,0
2024-10-09,980379.ZHBK,0.0,-638.4,0.0,2,1,0,0
2024-10-09,980351.ZHBK,0.0,-67.71,0.0,2,1,0,0
2024-10-09,980477.ZHBK,0.0,-699.66,0.0,2,1,0,0
2024-10-09,980335.ZHBK,0.0,-402.36,0.0,2,1,0,0
2024-10-09,980348.ZHBK,0.0,-563.92,0.0,2,0,0,0
2024-10-09,980475.ZHBK,0.0,-673.18,0.0,2,1,0,0
2024-10-08,980363.ZHBK,729.9,-0.0,0.0,2,1,0,0
2024-10-08,980357.ZHBK,725.31,-8.35,1.39,2,0,0,0
2024-10-08,980343.ZHBK,720.58,-12.11,0.0,2,0,0,0
2024-10-08,980365.ZHBK,715.52,-21.08,0.0,2,1,0,0
2024-10-08,980366.ZHBK,711.04,-5.95,0.0,2,0,0,0
2024-10-08,980378.ZHBK,710.54,-14.9,2.98,2,1,0,0
2024-10-08,980753.ZHBK,704.78,-19.14,-1.74,2,0,0,0
2024-10-08,980474.ZHBK,703.22,-21.69,-1.81,2,1,0,0
2024-10-08,980477.ZHBK,699.66,-45.14,0.0,2,1,0,0
2024-10-08,980476.ZHBK,691.6,-31.92,0.0,2,1,0,0
2024-10-08,980372.ZHBK,686.73,-37.87,2.52,2,1,0,0
2024-10-08,980364.ZHBK,686.11,-47.49,1.4,2,1,0,0
2024-10-08,980475.ZHBK,673.18,-57.3,-14.33,2,1,0,0
2024-10-08,980376.ZHBK,664.82,-34.99,0.0,2,0,0,0
2024-10-08,980338.ZHBK,648.82,-57.59,0.0,2,1,0,0
2024-10-08,980341.ZHBK,643.24,-39.49,5.65,2,1,0,0
2024-10-08,980360.ZHBK,639.47,-7.53,0.0,2,1,0,0
2024-10-08,980379.ZHBK,638.4,-106.4,17.73,2,1,0,0
2024-10-08,980362.ZHBK,628.03,-82.05,0.0,2,1,0,0
2024-10-08,980345.ZHBK,625.35,-73.78,-3.51,2,0,0,0
2024-10-08,980368.ZHBK,624.67,-96.1,8.01,2,1,0,0
2024-10-08,980371.ZHBK,613.36,-106.4,0.0,2,1,0,0
2024-10-08,980374.ZHBK,613.03,-74.48,-5.73,2,0,0,0
2024-10-08,980373.ZHBK,606.32,-104.8,7.49,2,1,0,0
2024-10-08,980355.ZHBK,603.99,-63.0,0.0,2,0,0,0
2024-10-08,980750.ZHBK,600.29,-133.39,0.0,2,1,0,0
2024-10-08,980353.ZHBK,595.84,-95.76,0.0,2,0,0,0
2024-10-08,980756.ZHBK,566.05,-141.51,7.45,2,1,0,0
2024-10-08,980348.ZHBK,563.92,-117.04,0.0,2,0,0,0
2024-10-08,980340.ZHBK,558.6,-124.13,0.0,2,0,0,0
2024-10-08,980346.ZHBK,546.19,-157.23,8.28,2,1,0,0
2024-10-08,980352.ZHBK,541.67,-135.42,0.0,2,1,0,0
2024-10-08,980339.ZHBK,541.19,-187.54,0.0,2,1,0,0
2024-10-08,980336.ZHBK,505.24,-213.43,4.35,2,1,0,0
2024-10-08,980473.ZHBK,445.17,-239.7,8.56,2,1,0,0
2024-10-08,980335.ZHBK,402.36,-308.2,-8.56,2,1,0,0
2024-10-08,980358.ZHBK,361.76,-292.6,10.64,2,1,0,0
2024-10-08,980351.ZHBK,67.71,-609.38,0.0,2,1,0,0
2024-09-30,980379.ZHBK,744.8,656.13,0.0,2,1,0,0
2024-09-30,980477.ZHBK,744.8,22.57,0.0,2,1,0,0
2024-09-30,980365.ZHBK,736.6,8.19,0.0,2,1,0,0
2024-09-30,980750.ZHBK,733.68,66.69,0.0,2,1,0,0
2024-09-30,980357.ZHBK,733.66,5.63,0.0,2,0,0,0
2024-09-30,980364.ZHBK,733.6,12.64,0.0,2,1,0,0
2024-09-30,980343.ZHBK,732.69,6.06,0.0,2,0,0,0
2024-09-30,980475.ZHBK,730.48,85.94,0.0,2,1,0,0
2024-09-30,980363.ZHBK,729.9,-0.0,0.0,2,1,0,0
2024-09-30,980339.ZHBK,728.73,85.74,0.0,2,1,0,0
2024-09-30,980378.ZHBK,725.44,8.94,0.0,2,1,0,0
2024-09-30,980474.ZHBK,724.91,14.54,0.0,2,1,0,0
2024-09-30,980372.ZHBK,724.6,15.15,0.0,2,1,0,0
2024-09-30,980753.ZHBK,723.92,21.08,0.0,2,0,0,0
2024-09-30,980476.ZHBK,723.52,5.32,0.0,2,1,0,0
2024-09-30,980368.ZHBK,720.77,16.01,0.0,2,1,0,0
2024-09-30,980371.ZHBK,719.76,37.55,0.0,2,1,0,0
2024-09-30,980336.ZHBK,718.67,60.98,0.0,2,1,0,0
2024-09-30,980366.ZHBK,716.99,12.13,0.0,2,0,0,0
2024-09-30,980373.ZHBK,711.12,14.98,0.0,2,1,0,0
2024-09-30,980335.ZHBK,710.56,119.86,0.0,2,1,0,0
2024-09-30,980362.ZHBK,710.08,41.02,0.0,2,1,0,0
2024-09-30,980756.ZHBK,707.56,7.45,0.0,2,1,0,0
2024-09-30,980338.ZHBK,706.41,38.39,0.0,2,1,0,0
2024-09-30,980346.ZHBK,703.42,8.27,0.0,2,1,0,0
2024-09-30,980376.ZHBK,699.81,54.98,0.0,2,0,0,0
2024-09-30,980345.ZHBK,699.13,45.67,0.0,2,0,0,0
2024-09-30,980353.ZHBK,691.6,42.56,0.0,2,0,0,0
2024-09-30,980374.ZHBK,687.51,51.57,0.0,2,0,0,0
2024-09-30,980473.ZHBK,684.87,42.8,0.0,2,1,0,0
2024-09-30,980340.ZHBK,682.73,124.13,0.0,2,0,0,0
2024-09-30,980341.ZHBK,682.73,220.05,0.0,2,1,0,0
2024-09-30,980348.ZHBK,680.96,10.64,0.0,2,0,0,0
2024-09-30,980351.ZHBK,677.09,67.71,0.0,2,1,0,0
2024-09-30,980352.ZHBK,677.09,118.49,0.0,2,1,0,0
2024-09-30,980355.ZHBK,666.99,11.57,0.0,2,0,0,0
2024-09-30,980358.ZHBK,654.36,47.88,0.0,2,1,0,0
2024-09-30,980360.ZHBK,647.0,15.05,0.0,2,1,0,0
2024-09-27,980363.ZHBK,729.9,79.44,0.0,2,1,0,0
2024-09-27,980365.ZHBK,728.41,46.85,0.0,2,1,0,0
2024-09-27,980357.ZHBK,728.03,61.48,0.0,2,0,0,0
2024-09-27,980343.ZHBK,726.63,30.27,0.0,2,0,0,0
2024-09-27,980477.ZHBK,722.23,0.0,0.0,2,1,0,0
2024-09-27,980364.ZHBK,720.96,29.46,0.0,2,1,0,0
2024-09-27,980476.ZHBK,718.2,47.88,5.32,2,1,0,0
2024-09-27,980378.ZHBK,716.5,35.75,0.0,2,1,0,0
2024-09-27,980474.ZHBK,710.37,70.68,1.81,2,1,0,0
2024-09-27,980372.ZHBK,709.45,45.44,-2.53,2,1,0,0
2024-09-27,980366.ZHBK,704.86,131.78,0.0,2,0,0,0
2024-09-27,980368.ZHBK,704.76,-8.01,0.0,2,1,0,0
2024-09-27,980753.ZHBK,702.84,124.13,-1.75,2,0,0,0
2024-09-27,980756.ZHBK,700.11,37.24,0.0,2,1,0,0
2024-09-27,980373.ZHBK,696.14,11.22,0.0,2,1,0,0
2024-09-27,980346.ZHBK,695.15,41.38,0.0,2,1,0,0
2024-09-27,980371.ZHBK,682.21,-18.78,-6.26,2,1,0,0
2024-09-27,980348.ZHBK,670.32,42.56,10.64,2,0,0,0
2024-09-27,980362.ZHBK,669.06,69.43,3.16,2,1,0,0
2024-09-27,980338.ZHBK,668.02,-3.84,3.84,2,1,0,0
2024-09-27,980750.ZHBK,666.99,83.38,5.56,2,1,0,0
2024-09-27,980336.ZHBK,657.69,60.98,4.36,2,1,0,0
2024-09-27,980355.ZHBK,655.42,33.51,3.72,2,0,0,0
2024-09-27,980345.ZHBK,653.46,10.54,-3.51,2,0,0,0
2024-09-27,980353.ZHBK,649.04,-21.28,0.0,2,0,0,0
2024-09-27,980376.ZHBK,644.83,84.98,-5.0,2,0,0,0
2024-09-27,980475.ZHBK,644.54,28.65,-14.32,2,1,0,0
2024-09-27,980339.ZHBK,642.99,-10.72,5.36,2,1,0,0
2024-09-27,980473.ZHBK,642.07,-0.0,8.56,2,1,0,0
2024-09-27,980374.ZHBK,635.94,22.91,-5.73,2,0,0,0
2024-09-27,980360.ZHBK,631.95,-0.0,0.0,2,1,0,0
2024-09-27,980351.ZHBK,609.38,-67.71,0.0,2,1,0,0
2024-09-27,980358.ZHBK,606.48,-26.6,0.0,2,1,0,0
2024-09-27,980335.ZHBK,590.7,-42.81,-8.56,2,1,0,0
2024-09-27,980340.ZHBK,558.6,0.0,0.0,2,0,0,0
2024-09-27,980352.ZHBK,558.6,-33.85,-16.93,2,1,0,0
2024-09-27,980341.ZHBK,462.68,-214.41,0.0,2,1,0,0
2024-09-27,980379.ZHBK,88.67,-656.13,0.0,2,1,0,0
2024-09-26,980379.ZHBK,744.8,141.87,0.0,2,1,0,0
2024-09-26,980477.ZHBK,722.23,383.68,0.0,2,1,0,0
2024-09-26,980368.ZHBK,712.77,288.31,8.01,2,1,0,0
2024-09-26,980371.ZHBK,700.99,419.34,0.0,2,1,0,0
2024-09-26,980343.ZHBK,696.36,333.04,6.06,2,0,0,0
2024-09-26,980364.ZHBK,691.5,380.11,2.81,2,1,0,0
2024-09-26,980373.ZHBK,684.92,299.42,3.75,2,1,0,0
2024-09-26,980365.ZHBK,681.56,368.88,1.17,2,1,0,0
2024-09-26,980378.ZHBK,680.75,210.04,0.0,2,1,0,0
2024-09-26,980351.ZHBK,677.09,203.13,0.0,2,1,0,0
2024-09-26,980341.ZHBK,677.09,107.21,0.0,2,1,0,0
2024-09-26,980338.ZHBK,671.86,199.64,-3.83,2,1,0,0
2024-09-26,980476.ZHBK,670.32,234.08,5.32,2,1,0,0
2024-09-26,980353.ZHBK,670.32,212.8,10.64,2,0,0,0
2024-09-26,980357.ZHBK,666.55,406.64,2.8,2,0,0,0
2024-09-26,980372.ZHBK,664.01,391.34,-5.05,2,1,0,0
2024-09-26,980756.ZHBK,662.87,171.3,0.0,2,1,0,0
2024-09-26,980346.ZHBK,653.77,140.69,0.0,2,1,0,0
2024-09-26,980339.ZHBK,653.71,273.27,0.0,2,1,0,0
2024-09-26,980363.ZHBK,650.46,208.55,0.0,2,1,0,0
2024-09-26,980345.ZHBK,642.92,224.85,7.03,2,0,0,0
2024-09-26,980473.ZHBK,642.07,222.58,0.0,2,1,0,0
2024-09-26,980474.ZHBK,639.69,291.75,1.81,2,1,0,0
2024-09-26,980335.ZHBK,633.51,351.0,8.56,2,1,0,0
2024-09-26,980358.ZHBK,633.08,196.84,0.0,2,1,0,0
2024-09-26,980360.ZHBK,631.95,97.8,0.0,2,1,0,0
2024-09-26,980348.ZHBK,627.76,63.84,-10.64,2,0,0,0
2024-09-26,980355.ZHBK,621.91,96.83,-3.72,2,0,0,0
2024-09-26,980475.ZHBK,615.89,229.17,14.32,2,1,0,0
2024-09-26,980374.ZHBK,613.03,160.42,11.46,2,0,0,0
2024-09-26,980362.ZHBK,599.63,227.23,3.16,2,1,0,0
2024-09-26,980336.ZHBK,596.71,222.13,4.35,2,1,0,0
2024-09-26,980352.ZHBK,592.45,152.34,0.0,2,1,0,0
2024-09-26,980750.ZHBK,583.61,261.23,5.56,2,1,0,0
2024-09-26,980753.ZHBK,578.71,166.1,10.49,2,0,0,0
2024-09-26,980366.ZHBK,573.08,209.67,9.99,2,0,0,0
2024-09-26,980376.ZHBK,559.85,279.93,5.0,2,0,0,0
2024-09-26,980340.ZHBK,558.6,248.27,0.0,2,0,0,0
2024-09-25,980379.ZHBK,602.93,-124.14,0.0,2,1,0,0
2024-09-25,980341.ZHBK,569.88,-112.85,5.64,2,1,0,0
2024-09-25,980348.ZHBK,563.92,-106.4,-10.64,2,0,0,0
2024-09-25,980360.ZHBK,534.15,-120.37,7.52,2,1,0,0
2024-09-25,980355.ZHBK,525.08,-104.28,-11.18,2,0,0,0
2024-09-25,980346.ZHBK,513.08,-148.96,8.27,2,1,0,0
2024-09-25,980756.ZHBK,491.57,-178.75,0.0,2,1,0,0
2024-09-25,980351.ZHBK,473.96,-203.13,0.0,2,1,0,0
2024-09-25,980338.ZHBK,472.22,-184.28,15.36,2,1,0,0
2024-09-25,980378.ZHBK,470.71,-211.53,-5.96,2,1,0,0
2024-09-25,980353.ZHBK,457.52,-180.88,0.0,2,0,0,0
2024-09-25,980374.ZHBK,452.61,-177.61,-11.46,2,0,0,0
2024-09-25,980363.ZHBK,441.91,-243.31,-14.9,2,1,0,0
2024-09-25,980352.ZHBK,440.11,-135.42,0.0,2,1,0,0
2024-09-25,980476.ZHBK,436.24,-260.68,-10.64,2,1,0,0
2024-09-25,980358.ZHBK,436.24,-127.68,5.32,2,1,0,0
2024-09-25,980368.ZHBK,424.46,-288.31,-8.0,2,1,0,0
2024-09-25,980473.ZHBK,419.49,-231.14,-8.56,2,1,0,0
2024-09-25,980345.ZHBK,418.07,-228.36,-10.54,2,0,0,0
2024-09-25,980753.ZHBK,412.61,-206.31,-7.0,2,0,0,0
2024-09-25,980475.ZHBK,386.72,-286.46,0.0,2,1,0,0
2024-09-25,980373.ZHBK,385.5,-273.22,-7.48,2,1,0,0
2024-09-25,980339.ZHBK,380.44,-283.99,-37.51,2,1,0,0
2024-09-25,980336.ZHBK,374.58,-331.02,-8.71,2,1,0,0
2024-09-25,980362.ZHBK,372.4,-318.75,0.0,2,1,0,0
2024-09-25,980366.ZHBK,363.41,-235.62,1.99,2,0,0,0
2024-09-25,980343.ZHBK,363.32,-339.09,0.0,2,0,0,0
2024-09-25,980474.ZHBK,347.94,-326.19,10.88,2,1,0,0
2024-09-25,980477.ZHBK,338.55,-361.11,22.57,2,1,0,0
2024-09-25,980750.ZHBK,322.38,-394.63,-5.55,2,1,0,0
2024-09-25,980365.ZHBK,312.68,-385.28,0.0,2,1,0,0
2024-09-25,980364.ZHBK,311.39,-403.95,-12.62,2,1,0,0
2024-09-25,980340.ZHBK,310.33,-310.34,0.0,2,0,0,0
2024-09-25,980335.ZHBK,282.51,-393.8,0.0,2,1,0,0
2024-09-25,980371.ZHBK,281.65,-406.82,6.26,2,1,0,0
2024-09-25,980376.ZHBK,279.92,-289.93,-25.0,2,0,0,0
2024-09-25,980372.ZHBK,272.67,-358.52,-22.73,2,1,0,0
2024-09-25,980357.ZHBK,259.91,-424.8,-4.19,2,0,0,0
2024-09-24,980379.ZHBK,727.07,159.6,0.0,2,1,0,0
2024-09-24,980750.ZHBK,717.01,478.01,-5.56,2,1,0,0
2024-09-24,980364.ZHBK,715.34,618.56,0.0,2,1,0,0
2024-09-24,980368.ZHBK,712.77,592.64,0.0,2,1,0,0
2024-09-24,980336.ZHBK,705.6,500.89,-4.36,2,1,0,0
2024-09-24,980343.ZHBK,702.41,593.41,0.0,2,0,0,0
2024-09-24,980477.ZHBK,699.66,586.81,0.0,2,1,0,0
2024-09-24,980365.ZHBK,697.96,573.83,-2.34,2,1,0,0
2024-09-24,980476.ZHBK,696.92,590.52,-10.64,2,1,0,0
2024-09-24,980362.ZHBK,691.15,514.42,-6.31,2,1,0,0
2024-09-24,980371.ZHBK,688.47,613.36,0.0,2,1,0,0
2024-09-24,980363.ZHBK,685.22,441.92,4.97,2,1,0,0
2024-09-24,980357.ZHBK,684.71,524.01,1.39,2,0,0,0
2024-09-24,980341.ZHBK,682.73,462.68,0.0,2,1,0,0
2024-09-24,980378.ZHBK,682.24,601.8,2.98,2,1,0,0
2024-09-24,980351.ZHBK,677.09,541.67,0.0,2,1,0,0
2024-09-24,980335.ZHBK,676.31,359.56,8.56,2,1,0,0
2024-09-24,980474.ZHBK,674.13,567.21,0.0,2,1,0,0
2024-09-24,980475.ZHBK,673.18,472.66,0.0,2,1,0,0
2024-09-24,980756.ZHBK,670.32,588.39,-7.45,2,1,0,0
2024-09-24,980348.ZHBK,670.32,553.28,0.0,2,0,0,0
2024-09-24,980339.ZHBK,664.43,476.89,0.0,2,1,0,0
2024-09-24,980346.ZHBK,662.04,587.56,-8.28,2,1,0,0
2024-09-24,980373.ZHBK,658.72,471.58,0.0,2,1,0,0
2024-09-24,980338.ZHBK,656.5,549.0,-3.84,2,1,0,0
2024-09-24,980360.ZHBK,654.52,571.76,0.0,2,1,0,0
2024-09-24,980473.ZHBK,650.63,539.34,0.0,2,1,0,0
2024-09-24,980345.ZHBK,646.43,516.44,0.0,2,0,0,0
2024-09-24,980353.ZHBK,638.4,425.6,10.64,2,0,0,0
2024-09-24,980372.ZHBK,631.19,429.21,-2.52,2,1,0,0
2024-09-24,980374.ZHBK,630.22,509.91,0.0,2,0,0,0
2024-09-24,980355.ZHBK,629.36,458.06,0.0,2,0,0,0
2024-09-24,980340.ZHBK,620.67,310.34,0.0,2,0,0,0
2024-09-24,980753.ZHBK,618.92,374.15,7.0,2,0,0,0
2024-09-24,980366.ZHBK,599.03,313.49,7.98,2,0,0,0
2024-09-24,980352.ZHBK,575.53,423.18,0.0,2,1,0,0
2024-09-24,980376.ZHBK,569.85,244.94,0.0,2,0,0,0
2024-09-24,980358.ZHBK,563.92,462.84,0.0,2,1,0,0
2024-09-23,980379.ZHBK,567.47,407.87,-35.46,2,1,0,0
2024-09-23,980376.ZHBK,324.91,19.99,14.99,2,0,0,0
2024-09-23,980335.ZHBK,316.75,119.85,0.0,2,1,0,0
2024-09-23,980340.ZHBK,310.33,124.13,0.0,2,0,0,0
2024-09-23,980366.ZHBK,285.54,-86.86,7.99,2,0,0,0
2024-09-23,980753.ZHBK,244.77,-80.42,10.49,2,0,0,0
2024-09-23,980363.ZHBK,243.3,139.03,0.0,2,1,0,0
2024-09-23,980750.ZHBK,239.0,200.09,0.0,2,1,0,0
2024-09-23,980341.ZHBK,220.05,124.13,-11.29,2,1,0,0
2024-09-23,980353.ZHBK,212.8,85.12,-21.28,2,0,0,0
2024-09-23,980336.ZHBK,204.71,152.44,0.0,2,1,0,0
2024-09-23,980372.ZHBK,201.98,131.29,-2.52,2,1,0,0
2024-09-23,980475.ZHBK,200.52,186.2,14.32,2,1,0,0
2024-09-23,980339.ZHBK,187.54,75.02,-5.36,2,1,0,0
2024-09-23,980373.ZHBK,187.14,126.95,11.23,2,1,0,0
2024-09-23,980362.ZHBK,176.73,129.39,0.0,2,1,0,0
2024-09-23,980355.ZHBK,171.3,59.58,7.44,2,0,0,0
2024-09-23,980357.ZHBK,160.7,19.3,5.59,2,0,0,0
2024-09-23,980352.ZHBK,152.35,50.79,-16.92,2,1,0,0
2024-09-23,980351.ZHBK,135.42,0.0,0.0,2,1,0,0
2024-09-23,980345.ZHBK,129.99,14.05,0.0,2,0,0,0
2024-09-23,980365.ZHBK,124.13,48.01,-4.69,2,1,0,0
2024-09-23,980374.ZHBK,120.31,17.18,-5.73,2,0,0,0
2024-09-23,980368.ZHBK,120.13,88.1,24.03,2,1,0,0
2024-09-23,980348.ZHBK,117.04,31.92,10.64,2,0,0,0
2024-09-23,980477.ZHBK,112.85,67.71,0.0,2,1,0,0
2024-09-23,980473.ZHBK,111.29,-25.68,8.56,2,1,0,0
2024-09-23,980343.ZHBK,109.0,48.45,-6.05,2,0,0,0
2024-09-23,980338.ZHBK,107.5,-19.19,0.0,2,1,0,0
2024-09-23,980474.ZHBK,106.92,50.74,0.0,2,1,0,0
2024-09-23,980476.ZHBK,106.4,58.52,-5.32,2,1,0,0
2024-09-23,980358.ZHBK,101.08,-239.4,-5.32,2,1,0,0
2024-09-23,980364.ZHBK,96.78,61.71,0.0,2,1,0,0
2024-09-23,980360.ZHBK,82.76,15.05,7.53,2,1,0,0
