date,categoryCode,score,scoreChangePre,scoreChange,dataType,isTrack,isPpp,blockDynamicIndexList
2024-09-10,000033.BKDL,368.11,263.0,20.59,1,0,0,"[{'blockCode': '886002.DDBK', 'score': 513.19, 'scoreChangePre': 426.9, 'scoreChange': 4.55, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886057.DDBK', 'score': 436.47, 'scoreChangePre': 336.36, 'scoreChange': 4.01, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885786.DDBK', 'score': 432.46, 'scoreChangePre': 372.4, 'scoreChange': 24.02, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885930.DDBK', 'score': 405.5, 'scoreChangePre': 355.85, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885929.DDBK', 'score': 385.6, 'scoreChangePre': 291.32, 'scoreChange': 7.54, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885517.DDBK', 'score': 382.78, 'scoreChangePre': 306.22, 'scoreChange': 11.68, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886069.DDBK', 'score': 382.46, 'scoreChangePre': 362.33, 'scoreChange': 20.12, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885941.DDBK', 'score': 356.77, 'scoreChangePre': 244.59, 'scoreChange': 16.55, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885427.DDBK', 'score': 345.08, 'scoreChangePre': 253.06, 'scoreChange': -2.88, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885946.DDBK', 'score': 339.01, 'scoreChangePre': 272.23, 'scoreChange': 5.13, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885619.DDBK', 'score': 336.8, 'scoreChangePre': 232.75, 'scoreChange': -8.22, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885537.DDBK', 'score': 306.2, 'scoreChangePre': 190.34, 'scoreChange': -8.27, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886008.DDBK', 'score': 292.9, 'scoreChangePre': 217.58, 'scoreChange': 8.37, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}]"
2024-09-10,000029.BKDL,364.25,279.3,18.62,1,0,0,"[{'blockCode': '885953.DDBK', 'score': 509.6, 'scoreChangePre': 431.2, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885987.DDBK', 'score': 402.59, 'scoreChangePre': 362.33, 'scoreChange': -40.26, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885875.DDBK', 'score': 391.02, 'scoreChangePre': 335.16, 'scoreChange': -9.31, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885959.DDBK', 'score': 386.54, 'scoreChangePre': 329.97, 'scoreChange': 37.71, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885800.DDBK', 'score': 381.63, 'scoreChangePre': 295.45, 'scoreChange': 3.07, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885675.DDBK', 'score': 369.24, 'scoreChangePre': 302.97, 'scoreChange': 12.62, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885774.DDBK', 'score': 301.47, 'scoreChangePre': 195.07, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885809.DDBK', 'score': 299.99, 'scoreChangePre': 227.58, 'scoreChange': -10.34, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885738.DDBK', 'score': 289.64, 'scoreChangePre': 200.97, 'scoreChange': -11.83, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886020.DDBK', 'score': 248.27, 'scoreChangePre': 186.2, 'scoreChange': 41.38, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}]"
2024-09-10,000012.BKDL,353.14,229.22,12.2,1,0,0,"[{'blockCode': '885918.DDBK', 'score': 599.47, 'scoreChangePre': 563.14, 'scoreChange': 54.49, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886046.DDBK', 'score': 522.67, 'scoreChangePre': 431.2, 'scoreChange': 26.14, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885874.DDBK', 'score': 496.53, 'scoreChangePre': 441.36, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885934.DDBK', 'score': 490.69, 'scoreChangePre': 442.5, 'scoreChange': 8.76, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885950.DDBK', 'score': 487.97, 'scoreChangePre': 449.45, 'scoreChange': 6.42, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885816.DDBK', 'score': 484.12, 'scoreChangePre': 409.64, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885791.DDBK', 'score': 476.67, 'scoreChangePre': 387.29, 'scoreChange': 14.89, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885797.DDBK', 'score': 462.61, 'scoreChangePre': 370.09, 'scoreChange': 9.25, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885772.DDBK', 'score': 458.34, 'scoreChangePre': 372.4, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885480.DDBK', 'score': 442.23, 'scoreChangePre': 349.13, 'scoreChange': 23.28, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885709.DDBK', 'score': 438.6, 'scoreChangePre': 353.09, 'scoreChange': 5.51, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885820.DDBK', 'score': 438.12, 'scoreChangePre': 312.94, 'scoreChange': -25.03, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886060.DDBK', 'score': 437.17, 'scoreChangePre': 404.79, 'scoreChange': 32.39, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885779.DDBK', 'score': 436.77, 'scoreChangePre': 340.22, 'scoreChange': 13.8, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885890.DDBK', 'score': 418.95, 'scoreChangePre': 320.03, 'scoreChange': 23.27, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885457.DDBK', 'score': 410.92, 'scoreChangePre': 295.35, 'scoreChange': 38.52, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885418.DDBK', 'score': 386.05, 'scoreChangePre': 308.06, 'scoreChange': 39.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885737.DDBK', 'score': 383.68, 'scoreChangePre': 293.4, 'scoreChange': 22.56, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885603.DDBK', 'score': 367.3, 'scoreChangePre': 265.27, 'scoreChange': 20.41, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885701.DDBK', 'score': 365.98, 'scoreChangePre': 282.51, 'scoreChange': -19.26, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885647.DDBK', 'score': 343.75, 'scoreChangePre': 286.46, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885586.DDBK', 'score': 337.27, 'scoreChangePre': 182.69, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885876.DDBK', 'score': 309.64, 'scoreChangePre': 159.01, 'scoreChange': 25.11, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886014.DDBK', 'score': 266.0, 'scoreChangePre': 212.8, 'scoreChange': -17.73, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885788.DDBK', 'score': 230.73, 'scoreChangePre': 60.72, 'scoreChange': 4.05, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885615.DDBK', 'score': 192.21, 'scoreChangePre': 64.07, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885497.DDBK', 'score': 145.09, 'scoreChangePre': -38.69, 'scoreChange': -19.35, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885580.DDBK', 'score': 129.53, 'scoreChangePre': 0.0, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885792.DDBK', 'score': 93.1, 'scoreChangePre': -186.2, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}]"
2024-09-10,000027.BKDL,349.92,266.67,18.25,1,0,0,"[{'blockCode': '885766.DDBK', 'score': 520.75, 'scoreChangePre': 454.14, 'scoreChange': 12.11, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886001.DDBK', 'score': 516.39, 'scoreChangePre': 456.81, 'scoreChange': -9.94, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886035.DDBK', 'score': 454.15, 'scoreChangePre': 390.57, 'scoreChange': 27.25, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885861.DDBK', 'score': 443.33, 'scoreChangePre': 443.33, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885662.DDBK', 'score': 441.36, 'scoreChangePre': 408.26, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885943.DDBK', 'score': 431.2, 'scoreChangePre': 431.2, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885461.DDBK', 'score': 410.46, 'scoreChangePre': 353.38, 'scoreChange': 8.16, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885736.DDBK', 'score': 393.28, 'scoreChangePre': 316.71, 'scoreChange': 6.96, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885974.DDBK', 'score': 388.59, 'scoreChangePre': 259.06, 'scoreChange': 32.38, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885545.DDBK', 'score': 379.65, 'scoreChangePre': 295.61, 'scoreChange': 5.8, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886067.DDBK', 'score': 370.51, 'scoreChangePre': 283.55, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885564.DDBK', 'score': 363.4, 'scoreChangePre': 287.84, 'scoreChange': 10.79, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886066.DDBK', 'score': 356.88, 'scoreChangePre': 279.3, 'scoreChange': -46.55, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885871.DDBK', 'score': 345.8, 'scoreChangePre': 319.2, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885997.DDBK', 'score': 335.4, 'scoreChangePre': 269.27, 'scoreChange': 17.32, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885999.DDBK', 'score': 321.29, 'scoreChangePre': 240.97, 'scoreChange': 21.91, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886061.DDBK', 'score': 319.2, 'scoreChangePre': 248.27, 'scoreChange': 7.88, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885834.DDBK', 'score': 318.5, 'scoreChangePre': 249.9, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885431.DDBK', 'score': 317.65, 'scoreChangePre': 243.66, 'scoreChange': 6.91, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885945.DDBK', 'score': 309.53, 'scoreChangePre': 270.84, 'scoreChange': -9.67, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885467.DDBK', 'score': 297.27, 'scoreChangePre': 248.27, 'scoreChange': 3.27, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886064.DDBK', 'score': 292.6, 'scoreChangePre': 266.0, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '886000.DDBK', 'score': 281.37, 'scoreChangePre': 231.72, 'scoreChange': 16.55, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885775.DDBK', 'score': 229.48, 'scoreChangePre': 144.94, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885886.DDBK', 'score': 203.13, 'scoreChangePre': 90.28, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885902.DDBK', 'score': 196.0, 'scoreChangePre': 117.6, 'scoreChange': 39.2, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}]"
2024-09-10,000032.BKDL,346.57,243.25,19.37,1,0,0,"[{'blockCode': '885907.DDBK', 'score': 357.8, 'scoreChangePre': 277.48, 'scoreChange': 14.61, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 0}, {'blockCode': '885598.DDBK', 'score': 340.11, 'scoreChangePre': 251.85, 'scoreChange': 12.91, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 1}, {'blockCode': '885905.DDBK', 'score': 331.34, 'scoreChangePre': 223.73, 'scoreChange': 8.5, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 1}, {'blockCode': '885906.DDBK', 'score': 254.32, 'scoreChangePre': 236.15, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 0, 'isPpp': 1}]"
2024-09-10,000026.BKDL,316.61,204.12,22.68,1,1,0,"[{'blockCode': '885611.DDBK', 'score': 445.9, 'scoreChangePre': 372.4, 'scoreChange': 9.8, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885642.DDBK', 'score': 292.86, 'scoreChangePre': 169.93, 'scoreChange': 18.08, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885840.DDBK', 'score': 292.01, 'scoreChangePre': 198.5, 'scoreChange': 11.48, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885965.DDBK', 'score': 276.99, 'scoreChangePre': 141.57, 'scoreChange': 18.46, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885898.DDBK', 'score': 65.72, 'scoreChangePre': -131.43, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}]"
2024-09-10,000008.BKDL,294.46,202.08,14.44,1,1,0,"[{'blockCode': '885423.DDBK', 'score': 551.49, 'scoreChangePre': 443.47, 'scoreChange': 17.05, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885433.DDBK', 'score': 321.83, 'scoreChangePre': 275.85, 'scoreChange': -36.78, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885572.DDBK', 'score': 208.11, 'scoreChangePre': 104.06, 'scoreChange': 10.96, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885428.DDBK', 'score': 200.52, 'scoreChangePre': 171.87, 'scoreChange': 28.64, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885692.DDBK', 'score': 196.0, 'scoreChangePre': 98.0, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885398.DDBK', 'score': 109.0, 'scoreChangePre': 27.25, 'scoreChange': -9.08, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885914.DDBK', 'score': 77.38, 'scoreChangePre': 29.02, 'scoreChange': -19.35, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}]"
2024-09-10,000035.BKDL,283.45,192.0,19.11,1,1,0,"[{'blockCode': '886004.DDBK', 'score': 530.54, 'scoreChangePre': 510.13, 'scoreChange': -10.21, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885819.DDBK', 'score': 503.84, 'scoreChangePre': 481.93, 'scoreChange': -21.9, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885938.DDBK', 'score': 446.88, 'scoreChangePre': 340.48, 'scoreChange': 10.64, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885311.DDBK', 'score': 431.2, 'scoreChangePre': 348.88, 'scoreChange': -23.52, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886003.DDBK', 'score': 333.88, 'scoreChangePre': 256.83, 'scoreChange': -25.68, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886011.DDBK', 'score': 328.59, 'scoreChangePre': 175.25, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885921.DDBK', 'score': 324.75, 'scoreChangePre': 250.62, 'scoreChange': 15.89, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885425.DDBK', 'score': 323.5, 'scoreChangePre': 210.65, 'scoreChange': -22.57, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886065.DDBK', 'score': 312.34, 'scoreChangePre': 288.31, 'scoreChange': -24.02, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885798.DDBK', 'score': 297.92, 'scoreChangePre': 148.96, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885789.DDBK', 'score': 291.15, 'scoreChangePre': 243.75, 'scoreChange': 27.08, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885948.DDBK', 'score': 285.24, 'scoreChangePre': 142.62, 'scoreChange': -31.7, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885571.DDBK', 'score': 281.82, 'scoreChangePre': 197.28, 'scoreChange': -4.02, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885641.DDBK', 'score': 257.1, 'scoreChangePre': 161.68, 'scoreChange': -7.95, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885531.DDBK', 'score': 243.96, 'scoreChangePre': 163.6, 'scoreChange': -11.48, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886005.DDBK', 'score': 229.17, 'scoreChangePre': 190.98, 'scoreChange': -19.1, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885710.DDBK', 'score': 226.99, 'scoreChangePre': 147.19, 'scoreChange': 10.64, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886053.DDBK', 'score': 219.06, 'scoreChangePre': 175.25, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886007.DDBK', 'score': 216.23, 'scoreChangePre': 96.1, 'scoreChange': 12.01, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886010.DDBK', 'score': 215.16, 'scoreChangePre': 132.4, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885920.DDBK', 'score': 193.1, 'scoreChangePre': 117.24, 'scoreChange': 6.9, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885996.DDBK', 'score': 191.23, 'scoreChangePre': 140.91, 'scoreChange': 20.13, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885944.DDBK', 'score': 171.88, 'scoreChangePre': 91.67, 'scoreChange': 22.92, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885878.DDBK', 'score': 168.63, 'scoreChangePre': 70.26, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885936.DDBK', 'score': 162.27, 'scoreChangePre': 108.18, 'scoreChange': 4.16, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886006.DDBK', 'score': 159.6, 'scoreChangePre': 70.93, 'scoreChange': -35.47, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886038.DDBK', 'score': 156.8, 'scoreChangePre': 78.4, 'scoreChange': -39.2, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885928.DDBK', 'score': 155.89, 'scoreChangePre': 86.61, 'scoreChange': 17.32, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885935.DDBK', 'score': 148.96, 'scoreChangePre': 134.06, 'scoreChange': -14.9, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886032.DDBK', 'score': 136.55, 'scoreChangePre': 80.69, 'scoreChange': 12.42, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '886026.DDBK', 'score': 119.17, 'scoreChangePre': 59.59, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885958.DDBK', 'score': 80.52, 'scoreChangePre': 0.0, 'scoreChange': -20.13, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885922.DDBK', 'score': 50.78, 'scoreChangePre': -33.86, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885781.DDBK', 'score': 33.85, 'scoreChangePre': 33.85, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}]"
2024-09-10,000004.BKDL,270.03,135.35,12.24,1,1,0,"[{'blockCode': '885617.DDBK', 'score': 335.44, 'scoreChangePre': 227.42, 'scoreChange': 22.74, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885939.DDBK', 'score': 329.43, 'scoreChangePre': 200.52, 'scoreChange': 14.32, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885521.DDBK', 'score': 282.51, 'scoreChangePre': 182.99, 'scoreChange': -3.21, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885924.DDBK', 'score': 270.84, 'scoreChangePre': 162.51, 'scoreChange': 4.52, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885744.DDBK', 'score': 267.66, 'scoreChangePre': 135.77, 'scoreChange': -15.52, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885472.DDBK', 'score': 260.09, 'scoreChangePre': 59.11, 'scoreChange': -11.82, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885827.DDBK', 'score': 221.86, 'scoreChangePre': 15.85, 'scoreChange': 31.7, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885514.DDBK', 'score': 217.58, 'scoreChangePre': 58.58, 'scoreChange': -16.74, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885734.DDBK', 'score': 208.54, 'scoreChangePre': 89.37, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885345.DDBK', 'score': 205.09, 'scoreChangePre': 64.77, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885849.DDBK', 'score': 204.82, 'scoreChangePre': 37.24, 'scoreChange': 18.62, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885832.DDBK', 'score': 204.13, 'scoreChangePre': 121.37, 'scoreChange': 16.55, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885487.DDBK', 'score': 186.2, 'scoreChangePre': 46.55, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885894.DDBK', 'score': 173.79, 'scoreChangePre': -99.3, 'scoreChange': 24.83, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885764.DDBK', 'score': 112.85, 'scoreChangePre': -22.57, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885591.DDBK', 'score': 82.76, 'scoreChangePre': -0.0, 'scoreChange': 0.0, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}]"
2024-09-10,000005.BKDL,258.4,157.07,20.27,1,1,0,"[{'blockCode': '885748.DDBK', 'score': 434.47, 'scoreChangePre': 310.34, 'scoreChange': -62.06, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885372.DDBK', 'score': 372.4, 'scoreChangePre': 274.4, 'scoreChange': 19.6, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}, {'blockCode': '885430.DDBK', 'score': 242.75, 'scoreChangePre': 154.48, 'scoreChange': 5.52, 'dataType': 0, 'industryType': 0, 'isTrack': 1, 'isPpp': 0}]"
